i,j,x,y,ux,uy,vorticity
114,66,8.94531317e-04,5.19531255e-04,1.11751189e-03,1.76540882e-04,1.73354137e+00
115,66,9.02343774e-04,5.19531255e-04,1.04604627e-03,1.83062104e-04,1.62223911e+00
116,66,9.10156290e-04,5.19531255e-04,9.71839938e-04,1.89145780e-04,1.51342702e+00
117,66,9.17968806e-04,5.19531255e-04,8.95402220e-04,1.94856926e-04,1.40103960e+00
118,66,9.25781322e-04,5.19531255e-04,8.16791668e-04,2.00061622e-04,1.27317095e+00
119,66,9.33593779e-04,5.19531255e-04,7.36233487e-04,2.04776632e-04,1.14040637e+00
120,66,9.41406295e-04,5.19531255e-04,6.53831521e-04,2.08951533e-04,1.00836062e+00
121,66,9.49218811e-04,5.19531255e-04,5.69956552e-04,2.12597573e-04,8.76544952e-01
122,66,9.57031269e-04,5.19531255e-04,4.84688993e-04,2.15757682e-04,7.58450389e-01
123,66,9.64843784e-04,5.19531255e-04,3.98331817e-04,2.18483823e-04,6.36650205e-01
124,66,9.72656300e-04,5.19531255e-04,3.10831587e-04,2.20725968e-04,4.92930382e-01
125,66,9.80468816e-04,5.19531255e-04,2.22565825e-04,2.22334929e-04,3.45972359e-01
126,66,9.88281332e-04,5.19531255e-04,1.33845635e-04,2.23482013e-04,2.10585982e-01
127,66,9.96093848e-04,5.19531255e-04,4.47679085e-05,2.24005271e-04,7.04338253e-02
0,67,3.90625019e-06,5.27343771e-04,-4.41180127e-05,3.12753371e-04,-1.00939989e-01
1,67,1.17187501e-05,5.27343771e-04,-1.32583096e-04,3.11947078e-04,-2.99495637e-01
2,67,1.95312514e-05,5.27343771e-04,-2.20806047e-04,3.10382806e-04,-4.92447972e-01
3,67,2.73437508e-05,5.27343771e-04,-3.08382820e-04,3.08051356e-04,-6.84319019e-01
4,67,3.51562521e-05,5.27343771e-04,-3.95199866e-04,3.05003021e-04,-8.74051809e-01
5,67,4.29687534e-05,5.27343771e-04,-4.81020601e-04,3.01239605e-04,-1.05675304e+00
6,67,5.07812510e-05,5.27343771e-04,-5.65645925e-04,2.96807673e-04,-1.23277855e+00
7,67,5.85937523e-05,5.27343771e-04,-6.48811401e-04,2.91740842e-04,-1.40962362e+00
8,67,6.64062536e-05,5.27343771e-04,-7.30533502e-04,2.85910384e-04,-1.59447074e+00
9,67,7.42187549e-05,5.27343771e-04,-8.10643367e-04,2.79370637e-04,-1.77429986e+00
10,67,8.20312562e-05,5.27343771e-04,-8.88745359e-04,2.72108184e-04,-1.95094562e+00
11,67,8.98437575e-05,5.27343771e-04,-9.64691048e-04,2.64149334e-04,-2.11231422e+00
12,67,9.76562515e-05,5.27343771e-04,-1.03830197e-03,2.55635649e-04,-2.26426673e+00
13,67,1.05468753e-04,5.27343771e-04,-1.10933883e-03,2.46516633e-04,-2.41704464e+00
14,67,1.13281254e-04,5.27343771e-04,-1.17769651e-03,2.36829772e-04,-2.56316161e+00
15,67,1.21093755e-04,5.27343771e-04,-1.24328339e-03,2.26582401e-04,-2.71069431e+00
16,67,1.28906249e-04,5.27343771e-04,-1.30588317e-03,2.15700013e-04,-2.84846950e+00
17,67,1.36718751e-04,5.27343771e-04,-1.36527617e-03,2.04311087e-04,-2.97991824e+00
18,67,1.44531252e-04,5.27343771e-04,-1.42140861e-03,1.92370979e-04,-3.10375619e+00
19,67,1.52343753e-04,5.27343771e-04,-1.47398654e-03,1.80019386e-04,-3.21552610e+00
20,67,1.60156254e-04,5.27343771e-04,-1.52316457e-03,1.67237653e-04,-3.32350183e+00
21,67,1.67968756e-04,5.27343771e-04,-1.56878715e-03,1.53999645e-04,-3.42374945e+00
22,67,1.75781257e-04,5.27343771e-04,-1.61055080e-03,1.40409640e-04,-3.51050472e+00
23,67,1.83593758e-04,5.27343771e-04,-1.64839008e-03,1.26503161e-04,-3.59489107e+00
24,67,1.91406260e-04,5.27343771e-04,-1.68233167e-03,1.12306152e-04,-3.67189407e+00
25,67,1.99218761e-04,5.27343771e-04,-1.71216507e-03,9.78987155e-05,-3.73380136e+00
26,67,2.07031262e-04,5.27343771e-04,-1.73784595e-03,8.32585065e-05,-3.78565931e+00
27,67,2.14843763e-04,5.27343771e-04,-1.75933680e-03,6.84730403e-05,-3.82377100e+00
28,67,2.22656265e-04,5.27343771e-04,-1.77651329e-03,5.35144063e-05,-3.86086035e+00
29,67,2.30468766e-04,5.27343771e-04,-1.78946822e-03,3.83621082e-05,-3.89814544e+00
30,67,2.38281267e-04,5.27343771e-04,-1.79811066e-03,2.31185695e-05,-3.91667891e+00
31,67,2.46093754e-04,5.27343771e-04,-1.80235272e-03,7.75212266e-06,-3.92275000e+00
32,67,2.53906270e-04,5.27343771e-04,-1.80225610e-03,-7.58453007e-06,-3.92354059e+00
33,67,2.61718757e-04,5.27343771e-04,-1.79797667e-03,-2.28951103e-05,-3.91198540e+00
34,67,2.69531272e-04,5.27343771e-04,-1.78921898e-03,-3.81833452e-05,-3.89771271e+00
35,67,2.77343759e-04,5.27343771e-04,-1.77626952e-03,-5.33617167e-05,-3.86836910e+00
36,67,2.85156275e-04,5.27343771e-04,-1.75908778e-03,-6.84116021e-05,-3.82939863e+00
37,67,2.92968762e-04,5.27343771e-04,-1.73769286e-03,-8.32938676e-05,-3.78541398e+00
38,67,3.00781277e-04,5.27343771e-04,-1.71188684e-03,-9.80215700e-05,-3.73772383e+00
39,67,3.08593764e-04,5.27343771e-04,-1.68212433e-03,-1.12507223e-04,-3.66827917e+00
40,67,3.16406251e-04,5.27343771e-04,-1.64822023e-03,-1.26722851e-04,-3.59416604e+00
41,67,3.24218767e-04,5.27343771e-04,-1.61048211e-03,-1.40538148e-04,-3.50820541e+00
42,67,3.32031253e-04,5.27343771e-04,-1.56864710e-03,-1.54077818e-04,-3.42396641e+00
43,67,3.39843769e-04,5.27343771e-04,-1.52321777e-03,-1.67384685e-04,-3.32064724e+00
44,67,3.47656256e-04,5.27343771e-04,-1.47390983e-03,-1.80106857e-04,-3.20910358e+00
45,67,3.55468772e-04,5.27343771e-04,-1.42125401e-03,-1.92393331e-04,-3.09837961e+00
46,67,3.63281259e-04,5.27343771e-04,-1.36505987e-03,-2.04238415e-04,-2.97787404e+00
47,67,3.71093774e-04,5.27343771e-04,-1.30570959e-03,-2.15573309e-04,-2.84890270e+00
48,67,3.78906261e-04,5.27343771e-04,-1.24309317e-03,-2.26452001e-04,-2.71019316e+00
49,67,3.86718777e-04,5.27343771e-04,-1.17752538e-03,-2.36775799e-04,-2.56612420e+00
50,67,3.94531264e-04,5.27343771e-04,-1.10909145e-03,-2.46518553e-04,-2.41535997e+00
51,67,4.02343780e-04,5.27343771e-04,-1.03803584e-03,-2.55633815e-04,-2.26891041e+00
52,67,4.10156266e-04,5.27343771e-04,-9.64458624e-04,-2.64244416e-04,-2.11196184e+00
53,67,4.17968782e-04,5.27343771e-04,-8.88658047e-04,-2.72195786e-04,-1.94581032e+00
54,67,4.25781269e-04,5.27343771e-04,-8.10641563e-04,-2.79491709e-04,-1.77122831e+00
55,67,4.33593785e-04,5.27343771e-04,-7.30734959e-04,-2.86094873e-04,-1.59223747e+00
56,67,4.41406271e-04,5.27343771e-04,-6.48951216e-04,-2.91915960e-04,-1.40833092e+00
57,67,4.49218758e-04,5.27343771e-04,-5.65586612e-04,-2.97049904e-04,-1.23741472e+00
58,67,4.57031274e-04,5.27343771e-04,-4.80827119e-04,-3.01606546e-04,-1.06246209e+00
59,67,4.64843761e-04,5.27343771e-04,-3.95028590e-04,-3.05468595e-04,-8.78222227e-01
60,67,4.72656277e-04,5.27343771e-04,-3.08176153e-04,-3.08528106e-04,-6.83126926e-01
61,67,4.80468763e-04,5.27343771e-04,-2.20677539e-04,-3.10820382e-04,-4.94235158e-01
62,67,4.88281250e-04,5.27343771e-04,-1.32547706e-04,-3.12375341e-04,-2.96038568e-01
63,67,4.96093766e-04,5.27343771e-04,-4.42911878e-05,-3.13138793e-04,-9.79641825e-02
64,67,5.03906282e-04,5.27343771e-04,4.42036726e-05,-3.13109020e-04,9.99884158e-02
65,67,5.11718797e-04,5.27343771e-04,1.32570043e-04,-3.12360440e-04,2.98301697e-01
66,67,5.19531255e-04,5.27343771e-04,2.20616101e-04,-3.10757110e-04,4.94228661e-01
67,67,5.27343771e-04,5.27343771e-04,3.08142655e-04,-3.08464805e-04,6.86464787e-01
68,67,5.35156287e-04,5.27343771e-04,3.94970877e-04,-3.05409019e-04,8.77981961e-01
69,67,5.42968803e-04,5.27343771e-04,4.80845687e-04,-3.01610242e-04,1.06079507e+00
70,67,5.50781260e-04,5.27343771e-04,5.65540045e-04,-2.97085295e-04,1.23682237e+00
71,67,5.58593776e-04,5.27343771e-04,6.48908317e-04,-2.91930832e-04,1.40844464e+00
72,67,5.66406292e-04,5.27343771e-04,7.30688276e-04,-2.86122784e-04,1.59151292e+00
73,67,5.74218750e-04,5.27343771e-04,8.10697326e-04,-2.79517728e-04,1.77146292e+00
74,67,5.82031265e-04,5.27343771e-04,8.88628012e-04,-2.72249716e-04,1.94509315e+00
75,67,5.89843781e-04,5.27343771e-04,9.64465842e-04,-2.64307659e-04,2.11052036e+00
76,67,5.97656297e-04,5.27343771e-04,1.03806728e-03,-2.55747349e-04,2.26521683e+00
77,67,6.05468755e-04,5.27343771e-04,1.10922148e-03,-2.46725191e-04,2.41120148e+00
78,67,6.13281270e-04,5.27343771e-04,1.17758126e-03,-2.37025321e-04,2.56743360e+00
79,67,6.21093786e-04,5.27343771e-04,1.24309736e-03,-2.26662509e-04,2.71364093e+00
80,67,6.28906302e-04,5.27343771e-04,1.30558922e-03,-2.15765234e-04,2.84715176e+00
81,67,6.36718760e-04,5.27343771e-04,1.36498036e-03,-2.04420983e-04,2.97718477e+00
82,67,6.44531276e-04,5.27343771e-04,1.42105704e-03,-1.92518142e-04,3.09669876e+00
83,67,6.52343791e-04,5.27343771e-04,1.47377409e-03,-1.80222327e-04,3.21050262e+00
84,67,6.60156307e-04,5.27343771e-04,1.52288878e-03,-1.67444334e-04,3.32134199e+00
85,67,6.67968765e-04,5.27343771e-04,1.56829914e-03,-1.54319918e-04,3.42322588e+00
86,67,6.75781281e-04,5.27343771e-04,1.61007454e-03,-1.40687131e-04,3.51251554e+00
87,67,6.83593797e-04,5.27343771e-04,1.64794479e-03,-1.26748942e-04,3.59280968e+00
88,67,6.91406254e-04,5.27343771e-04,1.68194179e-03,-1.12581707e-04,3.66634440e+00
89,67,6.99218770e-04,5.27343771e-04,1.71182165e-03,-9.80923287e-05,3.73181581e+00
90,67,7.07031286e-04,5.27343771e-04,1.73756992e-03,-8.33869708e-05,3.78694820e+00
91,67,7.14843802e-04,5.27343771e-04,1.75895740e-03,-6.84898187e-05,3.82834005e+00
92,67,7.22656259e-04,5.27343771e-04,1.77624950e-03,-5.34790452e-05,3.86897278e+00
93,67,7.30468775e-04,5.27343771e-04,1.78920978e-03,-3.82596991e-05,3.90127420e+00
94,67,7.38281291e-04,5.27343771e-04,1.79798633e-03,-2.30012593e-05,3.91680002e+00
95,67,7.46093807e-04,5.27343771e-04,1.80228974e-03,-7.73908960e-06,3.92108321e+00
96,67,7.53906264e-04,5.27343771e-04,1.80230837e-03,7.59384193e-06,3.92076159e+00
97,67,7.61718780e-04,5.27343771e-04,1.79801055e-03,2.29267735e-05,3.91445875e+00
98,67,7.69531296e-04,5.27343771e-04,1.78944285e-03,3.82317703e-05,3.89891911e+00
99,67,7.77343812e-04,5.27343771e-04,1.77649152e-03,5.34436622e-05,3.86622381e+00
100,67,7.85156270e-04,5.27343771e-04,1.75935053e-03,6.84581682e-05,3.82737660e+00
101,67,7.92968785e-04,5.27343771e-04,1.73784501e-03,8.33013764e-05,3.78543353e+00
102,67,8.00781301e-04,5.27343771e-04,1.71213388e-03,9.79992910e-05,3.73583889e+00
103,67,8.08593817e-04,5.27343771e-04,1.68232422e-03,1.12447677e-04,3.67148304e+00
104,67,8.16406275e-04,5.27343771e-04,1.64845167e-03,1.26655868e-04,3.59438491e+00
105,67,8.24218791e-04,5.27343771e-04,1.61053240e-03,1.40577249e-04,3.50975513e+00
106,67,8.32031306e-04,5.27343771e-04,1.56877341e-03,1.54094538e-04,3.42325926e+00
107,67,8.39843764e-04,5.27343771e-04,1.52326794e-03,1.67336257e-04,3.32536721e+00
108,67,8.47656280e-04,5.27343771e-04,1.47415558e-03,1.80069619e-04,3.21385527e+00
109,67,8.55468796e-04,5.27343771e-04,1.42146624e-03,1.92397027e-04,3.10350561e+00
110,67,8.63281311e-04,5.27343771e-04,1.36533193e-03,2.04312935e-04,2.98229980e+00
111,67,8.71093769e-04,5.27343771e-04,1.30591064e-03,2.15686901e-04,2.85202456e+00
112,67,8.78906285e-04,5.27343771e-04,1.24334858e-03,2.26586126e-04,2.71115160e+00
113,67,8.86718801e-04,5.27343771e-04,1.17778394e-03,2.36816704e-04,2.56552362e+00
114,67,8.94531317e-04,5.27343771e-04,1.10938540e-03,2.46548298e-04,2.41346097e+00
115,67,9.02343774e-04,5.27343771e-04,1.03838556e-03,2.55607680e-04,2.26782799e+00
116,67,9.10156290e-04,5.27343771e-04,9.64795356e-04,2.64171686e-04,2.11206818e+00
117,67,9.17968806e-04,5.27343771e-04,8.88804847e-04,2.72147270e-04,1.95079470e+00
118,67,9.25781322e-04,5.27343771e-04,8.10791913e-04,2.79372354e-04,1.77620530e+00
119,67,9.33593779e-04,5.27343771e-04,7.30851898e-04,2.85925285e-04,1.59518790e+00
120,67,9.41406295e-04,5.27343771e-04,6.49120251e-04,2.91720236e-04,1.40701032e+00
121,67,9.49218811e-04,5.27343771e-04,5.65845170e-04,2.96889601e-04,1.23264635e+00
122,67,9.57031269e-04,5.27343771e-04,4.81150957e-04,3.01310356e-04,1.05364799e+00
123,67,9.64843784e-04,5.27343771e-04,3.95343261e-04,3.05075664e-04,8.74280870e-01
124,67,9.72656300e-04,5.27343771e-04,3.08507617e-04,3.08101677e-04,6.84088051e-01
125,67,9.80468816e-04,5.27343771e-04,2.20964386e-04,3.10461095e-04,4.93163228e-01
126,67,9.88281332e-04,5.27343771e-04,1.32860558e-04,3.12006683e-04,3.00681233e-01
127,67,9.96093848e-04,5.27343771e-04,4.44103644e-05,3.12803604e-04,9.95111167e-02
0,68,3.90625019e-06,5.35156287e-04,-4.37083363e-05,4.00834775e-04,-1.32768184e-01
1,68,1.17187501e-05,5.35156287e-04,-1.31257228e-04,3.99780838e-04,-3.84943545e-01
2,68,1.95312514e-05,5.35156287e-04,-2.18595684e-04,3.97745491e-04,-6.35225296e-01
3,68,2.73437508e-05,5.35156287e-04,-3.05338210e-04,3.94829316e-04,-8.73932600e-01
4,68,3.51562521e-05,5.35156287e-04,-3.91294947e-04,3.90928093e-04,-1.12194002e+00
5,68,4.29687534e-05,5.35156287e-04,-4.76266549e-04,3.86116270e-04,-1.35695553e+00
6,68,5.07812510e-05,5.35156287e-04,-5.60038956e-04,3.80406913e-04,-1.58862388e+00
7,68,5.85937523e-05,5.35156287e-04,-6.42455940e-04,3.73818737e-04,-1.81541955e+00
8,68,6.64062536e-05,5.35156287e-04,-7.23398000e-04,3.66310589e-04,-2.04113674e+00
9,68,7.42187549e-05,5.35156287e-04,-8.02675204e-04,3.57914163e-04,-2.26809263e+00
10,68,8.20312562e-05,5.35156287e-04,-8.80052976e-04,3.48668575e-04,-2.48341799e+00
11,68,8.98437575e-05,5.35156287e-04,-9.55268741e-04,3.38581274e-04,-2.69709516e+00
12,68,9.76562515e-05,5.35156287e-04,-1.02819584e-03,3.27661604e-04,-2.90674877e+00
13,68,1.05468753e-04,5.35156287e-04,-1.09854410e-03,3.15911457e-04,-3.10277557e+00
14,68,1.13281254e-04,5.35156287e-04,-1.16619968e-03,3.03505833e-04,-3.28715873e+00
15,68,1.21093755e-04,5.35156287e-04,-1.23116456e-03,2.90329306e-04,-3.47426319e+00
16,68,1.28906249e-04,5.35156287e-04,-1.29320368e-03,2.76394829e-04,-3.65482616e+00
17,68,1.36718751e-04,5.35156287e-04,-1.35200296e-03,2.61760229e-04,-3.82046199e+00
18,68,1.44531252e-04,5.35156287e-04,-1.40754122e-03,2.46548298e-04,-3.97383213e+00
19,68,1.52343753e-04,5.35156287e-04,-1.45967980e-03,2.30734993e-04,-4.11363125e+00
20,68,1.60156254e-04,5.35156287e-04,-1.50840881e-03,2.14355590e-04,-4.25153589e+00
21,68,1.67968756e-04,5.35156287e-04,-1.55355642e-03,1.97458430e-04,-4.38071680e+00
22,68,1.75781257e-04,5.35156287e-04,-1.59492390e-03,1.80108778e-04,-4.50464630e+00
23,68,1.83593758e-04,5.35156287e-04,-1.63240498e-03,1.62217257e-04,-4.61253691e+00
24,68,1.91406260e-04,5.35156287e-04,-1.66587147e-03,1.43986821e-04,-4.71171904e+00
25,68,1.99218761e-04,5.35156287e-04,-1.69542071e-03,1.25467821e-04,-4.79082012e+00
26,68,2.07031262e-04,5.35156287e-04,-1.72087434e-03,1.06702952e-04,-4.85539055e+00
27,68,2.14843763e-04,5.35156287e-04,-1.74221641e-03,8.77164857e-05,-4.90734243e+00
28,68,2.22656265e-04,5.35156287e-04,-1.75926252e-03,6.84860861e-05,-4.95670986e+00
29,68,2.30468766e-04,5.35156287e-04,-1.77202781e-03,4.90974016e-05,-4.99004030e+00
30,68,2.38281267e-04,5.35156287e-04,-1.78060273e-03,2.96137405e-05,-5.01853466e+00
31,68,2.46093754e-04,5.35156287e-04,-1.78487273e-03,9.98111409e-06,-5.02917051e+00
32,68,2.53906270e-04,5.35156287e-04,-1.78478356e-03,-9.69248231e-06,-5.02582598e+00
33,68,2.61718757e-04,5.35156287e-04,-1.78056571e-03,-2.93009034e-05,-5.01473999e+00
34,68,2.69531272e-04,5.35156287e-04,-1.77184306e-03,-4.88944170e-05,-4.99566889e+00
35,68,2.77343759e-04,5.35156287e-04,-1.75905402e-03,-6.83873877e-05,-4.95801830e+00
36,68,2.85156275e-04,5.35156287e-04,-1.74199301e-03,-8.77332423e-05,-4.91431141e+00
37,68,2.92968762e-04,5.35156287e-04,-1.72076782e-03,-1.06790445e-04,-4.85492992e+00
38,68,3.00781277e-04,5.35156287e-04,-1.69522269e-03,-1.25644670e-04,-4.79162979e+00
39,68,3.08593764e-04,5.35156287e-04,-1.66579685e-03,-1.44247504e-04,-4.70631933e+00
40,68,3.16406251e-04,5.35156287e-04,-1.63213501e-03,-1.62461190e-04,-4.60799789e+00
41,68,3.24218767e-04,5.35156287e-04,-1.59474905e-03,-1.80209361e-04,-4.50170517e+00
42,68,3.32031253e-04,5.35156287e-04,-1.55342778e-03,-1.97545931e-04,-4.38260078e+00
43,68,3.39843769e-04,5.35156287e-04,-1.50846399e-03,-2.14452317e-04,-4.25020790e+00
44,68,3.47656256e-04,5.35156287e-04,-1.45960308e-03,-2.30807564e-04,-4.11147690e+00
45,68,3.55468772e-04,5.35156287e-04,-1.40741630e-03,-2.46561307e-04,-3.97290921e+00
46,68,3.63281259e-04,5.35156287e-04,-1.35173264e-03,-2.61789974e-04,-3.81772184e+00
47,68,3.71093774e-04,5.35156287e-04,-1.29300996e-03,-2.76312872e-04,-3.65205097e+00
48,68,3.78906261e-04,5.35156287e-04,-1.23098947e-03,-2.90267839e-04,-3.47819161e+00
49,68,3.86718777e-04,5.35156287e-04,-1.16605824e-03,-3.03453708e-04,-3.29310989e+00
50,68,3.94531264e-04,5.35156287e-04,-1.09832850e-03,-3.15948797e-04,-3.10100222e+00
51,68,4.02343780e-04,5.35156287e-04,-1.02798000e-03,-3.27698886e-04,-2.89934874e+00
52,68,4.10156266e-04,5.35156287e-04,-9.55069321e-04,-3.38657585e-04,-2.69687724e+00
53,68,4.17968782e-04,5.35156287e-04,-8.79939471e-04,-3.48778471e-04,-2.48723841e+00
54,68,4.25781269e-04,5.35156287e-04,-8.02775670e-04,-3.58081714e-04,-2.27294493e+00
55,68,4.33593785e-04,5.35156287e-04,-7.23613834e-04,-3.66546999e-04,-2.04724073e+00
56,68,4.41406271e-04,5.35156287e-04,-6.42619794e-04,-3.74068273e-04,-1.81354380e+00
57,68,4.49218758e-04,5.35156287e-04,-5.60059736e-04,-3.80678975e-04,-1.58840966e+00
58,68,4.57031274e-04,5.35156287e-04,-4.76128975e-04,-3.86451633e-04,-1.36052251e+00
59,68,4.64843761e-04,5.35156287e-04,-3.91088251e-04,-3.91343376e-04,-1.12514758e+00
60,68,4.72656277e-04,5.35156287e-04,-3.05107358e-04,-3.95279989e-04,-8.77618790e-01
61,68,4.80468763e-04,5.35156287e-04,-2.18472720e-04,-3.98207194e-04,-6.31166577e-01
62,68,4.88281250e-04,5.35156287e-04,-1.31244204e-04,-4.00231482e-04,-3.79944205e-01
63,68,4.96093766e-04,5.35156287e-04,-4.38386851e-05,-4.01255616e-04,-1.28355116e-01
64,68,5.03906282e-04,5.35156287e-04,4.37344097e-05,-4.01266851e-04,1.27870589e-01
65,68,5.11718797e-04,5.35156287e-04,1.31231180e-04,-4.00246441e-04,3.81485522e-01
66,68,5.19531255e-04,5.35156287e-04,2.18429966e-04,-3.98248318e-04,6.32120252e-01
67,68,5.27343771e-04,5.35156287e-04,3.05057096e-04,-3.95253970e-04,8.77508879e-01
68,68,5.35156287e-04,5.35156287e-04,3.91024951e-04,-3.91334062e-04,1.12241507e+00
69,68,5.42968803e-04,5.35156287e-04,4.76125191e-04,-3.86486965e-04,1.35921502e+00
70,68,5.50781260e-04,5.35156287e-04,5.60011191e-04,-3.80723592e-04,1.59186482e+00
71,68,5.58593776e-04,5.35156287e-04,6.42625382e-04,-3.74109222e-04,1.81842589e+00
72,68,5.66406292e-04,5.35156287e-04,7.23598932e-04,-3.66548862e-04,2.04902315e+00
73,68,5.74218750e-04,5.35156287e-04,8.02790571e-04,-3.58085439e-04,2.27247906e+00
74,68,5.82031265e-04,5.35156287e-04,8.79924453e-04,-3.48845468e-04,2.48091292e+00
75,68,5.89843781e-04,5.35156287e-04,9.55056457e-04,-3.38763755e-04,2.69532943e+00
76,68,5.97656297e-04,5.35156287e-04,1.02793332e-03,-3.27849673e-04,2.89840221e+00
77,68,6.05468755e-04,5.35156287e-04,1.09835982e-03,-3.16185236e-04,3.09550571e+00
78,68,6.13281270e-04,5.35156287e-04,1.16612518e-03,-3.03796318e-04,3.29061580e+00
79,68,6.21093786e-04,5.35156287e-04,1.23099145e-03,-2.90556520e-04,3.47975254e+00
80,68,6.28906302e-04,5.35156287e-04,1.29289087e-03,-2.76582898e-04,3.65386891e+00
81,68,6.36718760e-04,5.35156287e-04,1.35168259e-03,-2.61978072e-04,3.82045078e+00
82,68,6.44531276e-04,5.35156287e-04,1.40727707e-03,-2.46727112e-04,3.96991038e+00
83,68,6.52343791e-04,5.35156287e-04,1.45947700e-03,-2.30971506e-04,4.11016750e+00
84,68,6.60156307e-04,5.35156287e-04,1.50804163e-03,-2.14636719e-04,4.25143242e+00
85,68,6.67968765e-04,5.35156287e-04,1.55305001e-03,-1.97728456e-04,4.38407803e+00
86,68,6.75781281e-04,5.35156287e-04,1.59446767e-03,-1.80263349e-04,4.50300503e+00
87,68,6.83593797e-04,5.35156287e-04,1.63197704e-03,-1.62444470e-04,4.60595798e+00
88,68,6.91406254e-04,5.35156287e-04,1.66564458e-03,-1.44189820e-04,4.70164204e+00
89,68,6.99218770e-04,5.35156287e-04,1.69516518e-03,-1.25685663e-04,4.78672218e+00
90,68,7.07031286e-04,5.35156287e-04,1.72065094e-03,-1.06812819e-04,4.85905838e+00
91,68,7.14843802e-04,5.35156287e-04,1.74187939e-03,-8.77481434e-05,4.91414928e+00
92,68,7.22656259e-04,5.35156287e-04,1.75898906e-03,-6.84339539e-05,4.96159458e+00
93,68,7.30468775e-04,5.35156287e-04,1.77182851e-03,-4.89484300e-05,4.99627352e+00
94,68,7.38281291e-04,5.35156287e-04,1.78047817e-03,-2.93809771e-05,5.01834059e+00
95,68,7.46093807e-04,5.35156287e-04,1.78479659e-03,-9.81910853e-06,5.02538013e+00
96,68,7.53906264e-04,5.35156287e-04,1.78487098e-03,9.82841902e-06,5.02728605e+00
97,68,7.61718780e-04,5.35156287e-04,1.78055430e-03,2.94573201e-05,5.01535940e+00
98,68,7.69531296e-04,5.35156287e-04,1.77206134e-03,4.90378152e-05,4.99343586e+00
99,68,7.77343812e-04,5.35156287e-04,1.75925554e-03,6.85065825e-05,4.95804310e+00
100,68,7.85156270e-04,5.35156287e-04,1.74222619e-03,8.77760976e-05,4.91096210e+00
101,68,7.92968785e-04,5.35156287e-04,1.72093790e-03,1.06801657e-04,4.85509777e+00
102,68,8.00781301e-04,5.35156287e-04,1.69553258e-03,1.25588864e-04,4.79120255e+00
103,68,8.08593817e-04,5.35156287e-04,1.66591885e-03,1.44180565e-04,4.71297836e+00
104,68,8.16406275e-04,5.35156287e-04,1.63242570e-03,1.62368102e-04,4.61265230e+00
105,68,8.24218791e-04,5.35156287e-04,1.59488479e-03,1.80244722e-04,4.50347805e+00
106,68,8.32031306e-04,5.35156287e-04,1.55353546e-03,1.97674381e-04,4.38140392e+00
107,68,8.39843764e-04,5.35156287e-04,1.50841579e-03,2.14530563e-04,4.24984837e+00
108,68,8.47656280e-04,5.35156287e-04,1.45976699e-03,2.30768463e-04,4.11256409e+00
109,68,8.55468796e-04,5.35156287e-04,1.40761177e-03,2.46524054e-04,3.97313929e+00
110,68,8.63281311e-04,5.35156287e-04,1.35206594e-03,2.61773210e-04,3.82000756e+00
111,68,8.71093769e-04,5.35156287e-04,1.29318505e-03,2.76417151e-04,3.65348887e+00
112,68,8.78906285e-04,5.35156287e-04,1.23124453e-03,2.90277152e-04,3.47296143e+00
113,68,8.86718801e-04,5.35156287e-04,1.16629456e-03,3.03507695e-04,3.29262543e+00
114,68,8.94531317e-04,5.35156287e-04,1.09859253e-03,3.15959856e-04,3.10050678e+00
115,68,9.02343774e-04,5.35156287e-04,1.02823484e-03,3.27704387e-04,2.90948129e+00
116,68,9.10156290e-04,5.35156287e-04,9.55378462e-04,3.38668760e-04,2.70188403e+00
117,68,9.17968806e-04,5.35156287e-04,8.80121719e-04,3.48776521e-04,2.48902845e+00
118,68,9.25781322e-04,5.35156287e-04,8.02816474e-04,3.58107704e-04,2.27175641e+00
119,68,9.33593779e-04,5.35156287e-04,7.23656558e-04,3.66491091e-04,2.04187989e+00
120,68,9.41406295e-04,5.35156287e-04,6.42811297e-04,3.73947056e-04,1.81197369e+00
121,68,9.49218811e-04,5.35156287e-04,5.60286571e-04,3.80542828e-04,1.58590078e+00
122,68,9.57031269e-04,5.35156287e-04,4.76411806e-04,3.86224274e-04,1.35456944e+00
123,68,9.64843784e-04,5.35156287e-04,3.91462498e-04,3.91045382e-04,1.12027121e+00
124,68,9.72656300e-04,5.35156287e-04,3.05528141e-04,3.94965231e-04,8.75486016e-01
125,68,9.80468816e-04,5.35156287e-04,2.18765155e-04,3.97909404e-04,6.32247865e-01
