i,j,x,y,ux,uy,vorticity
21,2,1.67968756e-04,1.95312514e-05,8.63543600e-02,-6.03360031e-03,1.33787659e+02
22,2,1.75781257e-04,1.95312514e-05,8.86506885e-02,-5.50372247e-03,1.37345581e+02
23,2,1.83593758e-04,1.95312514e-05,9.07334536e-02,-4.96058585e-03,1.40572510e+02
24,2,1.91406260e-04,1.95312514e-05,9.25976261e-02,-4.40549990e-03,1.43460434e+02
25,2,1.99218761e-04,1.95312514e-05,9.42387283e-02,-3.83979990e-03,1.46003052e+02
26,2,2.07031262e-04,1.95312514e-05,9.56528038e-02,-3.26484884e-03,1.48193756e+02
27,2,2.14843763e-04,1.95312514e-05,9.68364403e-02,-2.68203299e-03,1.50027588e+02
28,2,2.22656265e-04,1.95312514e-05,9.77867916e-02,-2.09275563e-03,1.51500031e+02
29,2,2.30468766e-04,1.95312514e-05,9.85015631e-02,-1.49843679e-03,1.52607330e+02
30,2,2.38281267e-04,1.95312514e-05,9.89790410e-02,-9.00507963e-04,1.53347137e+02
31,2,2.46093754e-04,1.95312514e-05,9.92180705e-02,-3.00411164e-04,1.53717407e+02
32,2,2.53906270e-04,1.95312514e-05,9.92180705e-02,3.00412241e-04,1.53717407e+02
33,2,2.61718757e-04,1.95312514e-05,9.89790410e-02,9.00508952e-04,1.53347137e+02
34,2,2.69531272e-04,1.95312514e-05,9.85015631e-02,1.49843784e-03,1.52607239e+02
35,2,2.77343759e-04,1.95312514e-05,9.77867916e-02,2.09275517e-03,1.51500015e+02
36,2,2.85156275e-04,1.95312514e-05,9.68364403e-02,2.68203393e-03,1.50027618e+02
37,2,2.92968762e-04,1.95312514e-05,9.56528038e-02,3.26484861e-03,1.48193756e+02
38,2,3.00781277e-04,1.95312514e-05,9.42387283e-02,3.83980083e-03,1.46003021e+02
39,2,3.08593764e-04,1.95312514e-05,9.25976336e-02,4.40549944e-03,1.43460342e+02
40,2,3.16406251e-04,1.95312514e-05,9.07334536e-02,4.96058539e-03,1.40572571e+02
41,2,3.24218767e-04,1.95312514e-05,8.86506885e-02,5.50372293e-03,1.37345612e+02
42,2,3.32031253e-04,1.95312514e-05,8.63543600e-02,6.03360031e-03,1.33787659e+02
43,2,3.39843769e-04,1.95312514e-05,8.38499889e-02,6.54894300e-03,1.29907806e+02
44,2,3.47656256e-04,1.95312514e-05,8.11436251e-02,7.04850676e-03,1.25715218e+02
45,2,3.55468772e-04,1.95312514e-05,7.82417655e-02,7.53109297e-03,1.21219063e+02
46,2,3.63281259e-04,1.95312514e-05,7.51514286e-02,7.99553376e-03,1.16430901e+02
47,2,3.71093774e-04,1.95312514e-05,7.18800351e-02,8.44071433e-03,1.11362808e+02
48,2,3.78906261e-04,1.95312514e-05,6.84354827e-02,8.86555854e-03,1.06025986e+02
49,2,3.86718777e-04,1.95312514e-05,6.48260713e-02,9.26904473e-03,1.00434296e+02
50,2,3.94531264e-04,1.95312514e-05,6.10604882e-02,9.65020154e-03,9.46003723e+01
51,2,4.02343780e-04,1.95312514e-05,5.71477860e-02,1.00081116e-02,8.85383453e+01
52,2,4.10156266e-04,1.95312514e-05,5.30974269e-02,1.03419088e-02,8.22632294e+01
53,2,4.17968782e-04,1.95312514e-05,4.89191338e-02,1.06507950e-02,7.57898102e+01
54,2,4.25781269e-04,1.95312514e-05,4.46230099e-02,1.09340195e-02,6.91338806e+01
55,2,4.33593785e-04,1.95312514e-05,4.02193628e-02,1.11909043e-02,6.23113480e+01
56,2,4.41406271e-04,1.95312514e-05,3.57188471e-02,1.14208283e-02,5.53387985e+01
57,2,4.49218758e-04,1.95312514e-05,3.11322827e-02,1.16232382e-02,4.82329712e+01
58,2,4.57031274e-04,1.95312514e-05,2.64706947e-02,1.17976479e-02,4.10108528e+01
59,2,4.64843761e-04,1.95312514e-05,2.17453558e-02,1.19436355e-02,3.36899757e+01
60,2,4.72656277e-04,1.95312514e-05,1.69676114e-02,1.20608509e-02,2.62876740e+01
61,2,4.80468763e-04,1.95312514e-05,1.21490117e-02,1.21490089e-02,1.88223114e+01
62,2,4.88281250e-04,1.95312514e-05,7.30114477e-03,1.22079002e-02,1.13116198e+01
63,2,4.96093766e-04,1.95312514e-05,2.43566511e-03,1.22373812e-02,3.77355480e+00
64,2,5.03906282e-04,1.95312514e-05,-2.43568234e-03,1.22373812e-02,-3.77356982e+00
65,2,5.11718797e-04,1.95312514e-05,-7.30113825e-03,1.22079002e-02,-1.13116198e+01
66,2,5.19531255e-04,1.95312514e-05,-1.21490052e-02,1.21490089e-02,-1.88223114e+01
67,2,5.27343771e-04,1.95312514e-05,-1.69676282e-02,1.20608509e-02,-2.62876740e+01
68,2,5.35156287e-04,1.95312514e-05,-2.17453502e-02,1.19436355e-02,-3.36899757e+01
69,2,5.42968803e-04,1.95312514e-05,-2.64707115e-02,1.17976479e-02,-4.10108528e+01
70,2,5.50781260e-04,1.95312514e-05,-3.11322752e-02,1.16232382e-02,-4.82329712e+01
71,2,5.58593776e-04,1.95312514e-05,-3.57188433e-02,1.14208283e-02,-5.53388557e+01
72,2,5.66406292e-04,1.95312514e-05,-4.02193815e-02,1.11909034e-02,-6.23112869e+01
73,2,5.74218750e-04,1.95312514e-05,-4.46229838e-02,1.09340204e-02,-6.91338196e+01
74,2,5.82031265e-04,1.95312514e-05,-4.89191264e-02,1.06507950e-02,-7.57898102e+01
75,2,5.89843781e-04,1.95312514e-05,-5.30974232e-02,1.03419097e-02,-8.22633438e+01
76,2,5.97656297e-04,1.95312514e-05,-5.71478046e-02,1.00081097e-02,-8.85382843e+01
77,2,6.05468755e-04,1.95312514e-05,-6.10604659e-02,9.65020340e-03,-9.46001968e+01
78,2,6.13281270e-04,1.95312514e-05,-6.48260638e-02,9.26904567e-03,-1.00434540e+02
79,2,6.21093786e-04,1.95312514e-05,-6.84354976e-02,8.86555668e-03,-1.06026230e+02
80,2,6.28906302e-04,1.95312514e-05,-7.18800649e-02,8.44071154e-03,-1.11362625e+02
81,2,6.36718760e-04,1.95312514e-05,-7.51514211e-02,7.99553469e-03,-1.16430817e+02
82,2,6.44531276e-04,1.95312514e-05,-7.82417729e-02,7.53109157e-03,-1.21219208e+02
83,2,6.52343791e-04,1.95312514e-05,-8.11436325e-02,7.04850536e-03,-1.25715393e+02
84,2,6.60156307e-04,1.95312514e-05,-8.38500038e-02,6.54893881e-03,-1.29907715e+02
85,2,6.67968765e-04,1.95312514e-05,-8.63543600e-02,6.03360031e-03,-1.33787506e+02
86,2,6.75781281e-04,1.95312514e-05,-8.86506960e-02,5.50372107e-03,-1.37345734e+02
87,2,6.83593797e-04,1.95312514e-05,-9.07334611e-02,4.96058352e-03,-1.40572388e+02
88,2,6.91406254e-04,1.95312514e-05,-9.25976261e-02,4.40550037e-03,-1.43460342e+02
89,2,6.99218770e-04,1.95312514e-05,-9.42387357e-02,3.83979897e-03,-1.46003204e+02
90,2,7.07031286e-04,1.95312514e-05,-9.56528112e-02,3.26484675e-03,-1.48193939e+02
91,2,7.14843802e-04,1.95312514e-05,-9.68364552e-02,2.68202927e-03,-1.50027435e+02
92,2,7.22656259e-04,1.95312514e-05,-9.77867916e-02,2.09275610e-03,-1.51499863e+02
93,2,7.30468775e-04,1.95312514e-05,-9.85015631e-02,1.49843562e-03,-1.52607529e+02
94,2,7.38281291e-04,1.95312514e-05,-9.89790484e-02,9.00505402e-04,-1.53347046e+02
95,2,7.46093807e-04,1.95312514e-05,-9.92180705e-02,3.00411572e-04,-1.53717224e+02
96,2,7.53906264e-04,1.95312514e-05,-9.92180705e-02,-3.00411833e-04,-1.53717590e+02
97,2,7.61718780e-04,1.95312514e-05,-9.89790410e-02,-9.00511513e-04,-1.53347046e+02
98,2,7.69531296e-04,1.95312514e-05,-9.85015631e-02,-1.49843597e-03,-1.52607147e+02
99,2,7.77343812e-04,1.95312514e-05,-9.77867916e-02,-2.09275633e-03,-1.51500214e+02
100,2,7.85156270e-04,1.95312514e-05,-9.68364403e-02,-2.68203509e-03,-1.50027420e+02
101,2,7.92968785e-04,1.95312514e-05,-9.56528112e-02,-3.26484675e-03,-1.48193573e+02
102,2,8.00781301e-04,1.95312514e-05,-9.42387357e-02,-3.83979897e-03,-1.46003235e+02
103,2,8.08593817e-04,1.95312514e-05,-9.25976261e-02,-4.40550083e-03,-1.43460373e+02
104,2,8.16406275e-04,1.95312514e-05,-9.07334611e-02,-4.96058399e-03,-1.40572388e+02
105,2,8.24218791e-04,1.95312514e-05,-8.86506960e-02,-5.50372154e-03,-1.37345734e+02
106,2,8.32031306e-04,1.95312514e-05,-8.63543600e-02,-6.03360077e-03,-1.33787476e+02
107,2,8.39843764e-04,1.95312514e-05,-8.38500038e-02,-6.54893881e-03,-1.29907684e+02
108,2,8.47656280e-04,1.95312514e-05,-8.11436325e-02,-7.04850536e-03,-1.25715393e+02
109,2,8.55468796e-04,1.95312514e-05,-7.82417729e-02,-7.53109157e-03,-1.21219208e+02
110,2,8.63281311e-04,1.95312514e-05,-7.51514211e-02,-7.99553469e-03,-1.16430817e+02
111,2,8.71093769e-04,1.95312514e-05,-7.18800575e-02,-8.44071154e-03,-1.11362625e+02
112,2,8.78906285e-04,1.95312514e-05,-6.84354976e-02,-8.86555668e-03,-1.06026230e+02
113,2,8.86718801e-04,1.95312514e-05,-6.48260638e-02,-9.26904567e-03,-1.00434540e+02
114,2,8.94531317e-04,1.95312514e-05,-6.10604659e-02,-9.65020340e-03,-9.46002579e+01
115,2,9.02343774e-04,1.95312514e-05,-5.71477972e-02,-1.00081107e-02,-8.85382843e+01
116,2,9.10156290e-04,1.95312514e-05,-5.30974232e-02,-1.03419097e-02,-8.22632904e+01
117,2,9.17968806e-04,1.95312514e-05,-4.89191264e-02,-1.06507950e-02,-7.57898102e+01
118,2,9.25781322e-04,1.95312514e-05,-4.46229801e-02,-1.09340204e-02,-6.91338196e+01
119,2,9.33593779e-04,1.95312514e-05,-4.02193777e-02,-1.11909034e-02,-6.23112869e+01
120,2,9.41406295e-04,1.95312514e-05,-3.57188396e-02,-1.14208283e-02,-5.53387375e+01
121,2,9.49218811e-04,1.95312514e-05,-3.11322529e-02,-1.16232401e-02,-4.82329712e+01
122,2,9.57031269e-04,1.95312514e-05,-2.64707096e-02,-1.17976479e-02,-4.10107346e+01
123,2,9.64843784e-04,1.95312514e-05,-2.17453483e-02,-1.19436355e-02,-3.36899757e+01
124,2,9.72656300e-04,1.95312514e-05,-1.69676021e-02,-1.20608509e-02,-2.62876740e+01
125,2,9.80468816e-04,1.95312514e-05,-1.21489801e-02,-1.21490089e-02,-1.88223114e+01
126,2,9.88281332e-04,1.95312514e-05,-7.30108889e-03,-1.22079011e-02,-1.13115597e+01
127,2,9.96093848e-04,1.95312514e-05,-2.43560900e-03,-1.22373812e-02,-3.77345061e+00
0,3,3.90625019e-06,2.73437508e-05,2.41799257e-03,-1.70910396e-02,5.27025700e+00
1,3,1.17187501e-05,2.73437508e-05,7.24815251e-03,-1.70498658e-02,1.57980909e+01
2,3,1.95312514e-05,2.73437508e-05,1.20608509e-02,-1.69676170e-02,2.62877922e+01
3,3,2.73437508e-05,2.73437508e-05,1.68444943e-02,-1.68444924e-02,3.67143135e+01
4,3,3.51562521e-05,2.73437508e-05,2.15875544e-02,-1.66807864e-02,4.70522614e+01
5,3,4.29687534e-05,2.73437508e-05,2.62786150e-02,-1.64768975e-02,5.72768402e+01
6,3,5.07812510e-05,2.73437508e-05,3.09063606e-02,-1.62333120e-02,6.73634949e+01
7,3,5.85937523e-05,2.73437508e-05,3.54596525e-02,-1.59506220e-02,7.72879105e+01
8,3,6.64062536e-05,2.73437508e-05,3.99275273e-02,-1.56295020e-02,8.70260544e+01
9,3,7.42187549e-05,2.73437508e-05,4.42992039e-02,-1.52707314e-02,9.65545120e+01
10,3,8.20312562e-05,2.73437508e-05,4.85641621e-02,-1.48751717e-02,1.05850510e+02
11,3,8.98437575e-05,2.73437508e-05,5.27121238e-02,-1.44437756e-02,1.14891342e+02
12,3,9.76562515e-05,2.73437508e-05,5.67331016e-02,-1.39775844e-02,1.23655495e+02
13,3,1.05468753e-04,2.73437508e-05,6.06173910e-02,-1.34777194e-02,1.32121796e+02
14,3,1.13281254e-04,2.73437508e-05,6.43556640e-02,-1.29453847e-02,1.40269333e+02
15,3,1.21093755e-04,2.73437508e-05,6.79388940e-02,-1.23818647e-02,1.48079498e+02
16,3,1.28906249e-04,2.73437508e-05,7.13584423e-02,-1.17885163e-02,1.55532654e+02
17,3,1.36718751e-04,2.73437508e-05,7.46060982e-02,-1.11667672e-02,1.62611542e+02
18,3,1.44531252e-04,2.73437508e-05,7.76740164e-02,-1.05181169e-02,1.69298096e+02
19,3,1.52343753e-04,2.73437508e-05,8.05548057e-02,-9.84412618e-03,1.75577087e+02
20,3,1.60156254e-04,2.73437508e-05,8.32415372e-02,-9.14642122e-03,1.81433380e+02
21,3,1.67968756e-04,2.73437508e-05,8.57277289e-02,-8.42668023e-03,1.86852203e+02
22,3,1.75781257e-04,2.73437508e-05,8.80073979e-02,-7.68664014e-03,1.91820862e+02
23,3,1.83593758e-04,2.73437508e-05,9.00750458e-02,-6.92808162e-03,1.96327637e+02
24,3,1.91406260e-04,2.73437508e-05,9.19256955e-02,-6.15283428e-03,2.00361023e+02
25,3,1.99218761e-04,2.73437508e-05,9.35548842e-02,-5.36276260e-03,2.03912354e+02
26,3,2.07031262e-04,2.73437508e-05,9.49587002e-02,-4.55977162e-03,2.06971893e+02
27,3,2.14843763e-04,2.73437508e-05,9.61337462e-02,-3.74579616e-03,2.09533264e+02
28,3,2.22656265e-04,2.73437508e-05,9.70772058e-02,-2.92279618e-03,2.11589508e+02
29,3,2.30468766e-04,2.73437508e-05,9.77867916e-02,-2.09275517e-03,2.13135773e+02
30,3,2.38281267e-04,2.73437508e-05,9.82607976e-02,-1.25767244e-03,2.14169098e+02
31,3,2.46093754e-04,2.73437508e-05,9.84980986e-02,-4.19561926e-04,2.14686752e+02
32,3,2.53906270e-04,2.73437508e-05,9.84980986e-02,4.19563439e-04,2.14686752e+02
33,3,2.61718757e-04,2.73437508e-05,9.82607976e-02,1.25767384e-03,2.14169098e+02
34,3,2.69531272e-04,2.73437508e-05,9.77867916e-02,2.09275656e-03,2.13135635e+02
35,3,2.77343759e-04,2.73437508e-05,9.70772058e-02,2.92279548e-03,2.11589508e+02
36,3,2.85156275e-04,2.73437508e-05,9.61337462e-02,3.74579732e-03,2.09533279e+02
37,3,2.92968762e-04,2.73437508e-05,9.49587002e-02,4.55977116e-03,2.06971924e+02
38,3,3.00781277e-04,2.73437508e-05,9.35548842e-02,5.36276400e-03,2.03912338e+02
39,3,3.08593764e-04,2.73437508e-05,9.19257030e-02,6.15283335e-03,2.00360886e+02
40,3,3.16406251e-04,2.73437508e-05,9.00750458e-02,6.92808069e-03,1.96327728e+02
41,3,3.24218767e-04,2.73437508e-05,8.80073979e-02,7.68664060e-03,1.91820908e+02
42,3,3.32031253e-04,2.73437508e-05,8.57277364e-02,8.42668023e-03,1.86851700e+02
43,3,3.39843769e-04,2.73437508e-05,8.32415298e-02,9.14642122e-03,1.81433319e+02
44,3,3.47656256e-04,2.73437508e-05,8.05548057e-02,9.84412525e-03,1.75577087e+02
45,3,3.55468772e-04,2.73437508e-05,7.76740089e-02,1.05181169e-02,1.69298157e+02
46,3,3.63281259e-04,2.73437508e-05,7.46060982e-02,1.11667672e-02,1.62611664e+02
47,3,3.71093774e-04,2.73437508e-05,7.13584423e-02,1.17885182e-02,1.55532776e+02
48,3,3.78906261e-04,2.73437508e-05,6.79388866e-02,1.23818666e-02,1.48079391e+02
49,3,3.86718777e-04,2.73437508e-05,6.43556640e-02,1.29453847e-02,1.40269150e+02
50,3,3.94531264e-04,2.73437508e-05,6.06174022e-02,1.34777185e-02,1.32121796e+02
51,3,4.02343780e-04,2.73437508e-05,5.67330942e-02,1.39775844e-02,1.23655548e+02
52,3,4.10156266e-04,2.73437508e-05,5.27121276e-02,1.44437756e-02,1.14891403e+02
53,3,4.17968782e-04,2.73437508e-05,4.85641547e-02,1.48751726e-02,1.05850510e+02
54,3,4.25781269e-04,2.73437508e-05,4.42992039e-02,1.52707314e-02,9.65544510e+01
55,3,4.33593785e-04,2.73437508e-05,3.99275124e-02,1.56295020e-02,8.70260544e+01
56,3,4.41406271e-04,2.73437508e-05,3.54596525e-02,1.59506220e-02,7.72879105e+01
57,3,4.49218758e-04,2.73437508e-05,3.09063718e-02,1.62333120e-02,6.73634949e+01
58,3,4.57031274e-04,2.73437508e-05,2.62786094e-02,1.64768975e-02,5.72768402e+01
59,3,4.64843761e-04,2.73437508e-05,2.15875600e-02,1.66807864e-02,4.70522614e+01
60,3,4.72656277e-04,2.73437508e-05,1.68444868e-02,1.68444924e-02,3.67143135e+01
61,3,4.80468763e-04,2.73437508e-05,1.20608527e-02,1.69676170e-02,2.62877922e+01
62,3,4.88281250e-04,2.73437508e-05,7.24816415e-03,1.70498658e-02,1.57981205e+01
63,3,4.96093766e-04,2.73437508e-05,2.41799070e-03,1.70910396e-02,5.27025700e+00
64,3,5.03906282e-04,2.73437508e-05,-2.41800793e-03,1.70910396e-02,-5.27027225e+00
65,3,5.11718797e-04,2.73437508e-05,-7.24815764e-03,1.70498658e-02,-1.57980909e+01
66,3,5.19531255e-04,2.73437508e-05,-1.20608462e-02,1.69676170e-02,-2.62877922e+01
67,3,5.27343771e-04,2.73437508e-05,-1.68445036e-02,1.68444924e-02,-3.67143135e+01
68,3,5.35156287e-04,2.73437508e-05,-2.15875544e-02,1.66807864e-02,-4.70522614e+01
69,3,5.42968803e-04,2.73437508e-05,-2.62786262e-02,1.64768975e-02,-5.72769623e+01
70,3,5.50781260e-04,2.73437508e-05,-3.09063643e-02,1.62333120e-02,-6.73634949e+01
71,3,5.58593776e-04,2.73437508e-05,-3.54596488e-02,1.59506220e-02,-7.72876740e+01
72,3,5.66406292e-04,2.73437508e-05,-3.99275310e-02,1.56295020e-02,-8.70259399e+01
73,3,5.74218750e-04,2.73437508e-05,-4.42991778e-02,1.52707333e-02,-9.65544510e+01
74,3,5.82031265e-04,2.73437508e-05,-4.85641472e-02,1.48751726e-02,-1.05850571e+02
75,3,5.89843781e-04,2.73437508e-05,-5.27121238e-02,1.44437766e-02,-1.14891525e+02
76,3,5.97656297e-04,2.73437508e-05,-5.67331128e-02,1.39775826e-02,-1.23655434e+02
77,3,6.05468755e-04,2.73437508e-05,-6.06173836e-02,1.34777213e-02,-1.32121552e+02
78,3,6.13281270e-04,2.73437508e-05,-6.43556565e-02,1.29453866e-02,-1.40269501e+02
79,3,6.21093786e-04,2.73437508e-05,-6.79389015e-02,1.23818638e-02,-1.48079803e+02
80,3,6.28906302e-04,2.73437508e-05,-7.13584721e-02,1.17885135e-02,-1.55532532e+02
81,3,6.36718760e-04,2.73437508e-05,-7.46060908e-02,1.11667681e-02,-1.62611481e+02
82,3,6.44531276e-04,2.73437508e-05,-7.76740164e-02,1.05181150e-02,-1.69298340e+02
83,3,6.52343791e-04,2.73437508e-05,-8.05548131e-02,9.84412339e-03,-1.75577332e+02
84,3,6.60156307e-04,2.73437508e-05,-8.32415521e-02,9.14641563e-03,-1.81432709e+02
85,3,6.67968765e-04,2.73437508e-05,-8.57277289e-02,8.42668023e-03,-1.86851959e+02
86,3,6.75781281e-04,2.73437508e-05,-8.80074054e-02,7.68663827e-03,-1.91821091e+02
87,3,6.83593797e-04,2.73437508e-05,-9.00750533e-02,6.92807790e-03,-1.96327499e+02
88,3,6.91406254e-04,2.73437508e-05,-9.19256955e-02,6.15283474e-03,-2.00360855e+02
89,3,6.99218770e-04,2.73437508e-05,-9.35548916e-02,5.36276167e-03,-2.03912567e+02
90,3,7.07031286e-04,2.73437508e-05,-9.49587077e-02,4.55976883e-03,-2.06972198e+02
91,3,7.14843802e-04,2.73437508e-05,-9.61337611e-02,3.74579057e-03,-2.09533035e+02
92,3,7.22656259e-04,2.73437508e-05,-9.70772058e-02,2.92279688e-03,-2.11589264e+02
93,3,7.30468775e-04,2.73437508e-05,-9.77867916e-02,2.09275354e-03,-2.13136047e+02
94,3,7.38281291e-04,2.73437508e-05,-9.82608050e-02,1.25766895e-03,-2.14168976e+02
95,3,7.46093807e-04,2.73437508e-05,-9.84980986e-02,4.19562479e-04,-2.14686493e+02
96,3,7.53906264e-04,2.73437508e-05,-9.84980986e-02,-4.19562857e-04,-2.14687012e+02
97,3,7.61718780e-04,2.73437508e-05,-9.82607976e-02,-1.25767745e-03,-2.14168976e+02
98,3,7.69531296e-04,2.73437508e-05,-9.77867916e-02,-2.09275400e-03,-2.13135498e+02
99,3,7.77343812e-04,2.73437508e-05,-9.70772058e-02,-2.92279711e-03,-2.11589767e+02
100,3,7.85156270e-04,2.73437508e-05,-9.61337462e-02,-3.74579895e-03,-2.09533020e+02
101,3,7.92968785e-04,2.73437508e-05,-9.49587077e-02,-4.55976883e-03,-2.06971664e+02
102,3,8.00781301e-04,2.73437508e-05,-9.35548916e-02,-5.36276167e-03,-2.03912628e+02
103,3,8.08593817e-04,2.73437508e-05,-9.19256955e-02,-6.15283567e-03,-2.00360886e+02
104,3,8.16406275e-04,2.73437508e-05,-9.00750533e-02,-6.92807836e-03,-1.96327469e+02
105,3,8.24218791e-04,2.73437508e-05,-8.80074054e-02,-7.68663874e-03,-1.91821121e+02
106,3,8.32031306e-04,2.73437508e-05,-8.57277289e-02,-8.42668116e-03,-1.86851944e+02
107,3,8.39843764e-04,2.73437508e-05,-8.32415521e-02,-9.14641563e-03,-1.81432648e+02
108,3,8.47656280e-04,2.73437508e-05,-8.05548131e-02,-9.84412339e-03,-1.75577332e+02
109,3,8.55468796e-04,2.73437508e-05,-7.76740164e-02,-1.05181150e-02,-1.69298340e+02
110,3,8.63281311e-04,2.73437508e-05,-7.46060908e-02,-1.11667681e-02,-1.62611481e+02
111,3,8.71093769e-04,2.73437508e-05,-7.13584647e-02,-1.17885135e-02,-1.55532532e+02
112,3,8.78906285e-04,2.73437508e-05,-6.79389015e-02,-1.23818638e-02,-1.48079803e+02
113,3,8.86718801e-04,2.73437508e-05,-6.43556565e-02,-1.29453866e-02,-1.40269501e+02
114,3,8.94531317e-04,2.73437508e-05,-6.06173836e-02,-1.34777213e-02,-1.32121613e+02
115,3,9.02343774e-04,2.73437508e-05,-5.67331053e-02,-1.39775835e-02,-1.23655434e+02
116,3,9.10156290e-04,2.73437508e-05,-5.27121238e-02,-1.44437766e-02,-1.14891464e+02
117,3,9.17968806e-04,2.73437508e-05,-4.85641472e-02,-1.48751726e-02,-1.05850571e+02
118,3,9.25781322e-04,2.73437508e-05,-4.42991741e-02,-1.52707333e-02,-9.65544510e+01
119,3,9.33593779e-04,2.73437508e-05,-3.99275273e-02,-1.56295020e-02,-8.70259399e+01
120,3,9.41406295e-04,2.73437508e-05,-3.54596488e-02,-1.59506220e-02,-7.72879105e+01
121,3,9.49218811e-04,2.73437508e-05,-3.09063420e-02,-1.62333157e-02,-6.73633728e+01
122,3,9.57031269e-04,2.73437508e-05,-2.62786243e-02,-1.64768975e-02,-5.72766037e+01
123,3,9.64843784e-04,2.73437508e-05,-2.15875525e-02,-1.66807864e-02,-4.70522614e+01
124,3,9.72656300e-04,2.73437508e-05,-1.68444775e-02,-1.68444924e-02,-3.67143135e+01
125,3,9.80468816e-04,2.73437508e-05,-1.20608211e-02,-1.69676170e-02,-2.62879715e+01
126,3,9.88281332e-04,2.73437508e-05,-7.24810874e-03,-1.70498677e-02,-1.57980614e+01
127,3,9.96093848e-04,2.73437508e-05,-2.41793506e-03,-1.70910396e-02,-5.27007866e+00
0,4,3.90625019e-06,3.51562521e-05,2.39449297e-03,-2.19035260e-02,6.75432348e+00
1,4,1.17187501e-05,3.51562521e-05,7.17771053e-03,-2.18507573e-02,2.02464752e+01
2,4,1.95312514e-05,3.51562521e-05,1.19436365e-02,-2.17453502e-02,3.36897964e+01
3,4,2.73437508e-05,3.51562521e-05,1.66807882e-02,-2.15875562e-02,4.70523796e+01
4,4,3.51562521e-05,3.51562521e-05,2.13777535e-02,-2.13777535e-02,6.03011818e+01
5,4,4.29687534e-05,3.51562521e-05,2.60232240e-02,-2.11164523e-02,7.34047852e+01
6,4,5.07812510e-05,3.51562521e-05,3.06059923e-02,-2.08042786e-02,8.63314819e+01
7,4,5.85937523e-05,3.51562521e-05,3.51150334e-02,-2.04419885e-02,9.90501556e+01
8,4,6.64062536e-05,3.51562521e-05,3.95394862e-02,-2.00304482e-02,1.11530655e+02
9,4,7.42187549e-05,3.51562521e-05,4.38686758e-02,-1.95706561e-02,1.23742340e+02
10,4,8.20312562e-05,3.51562521e-05,4.80921827e-02,-1.90637130e-02,1.35655869e+02
11,4,8.98437575e-05,3.51562521e-05,5.21998331e-02,-1.85108446e-02,1.47242310e+02
12,4,9.76562515e-05,3.51562521e-05,5.61817326e-02,-1.79133844e-02,1.58474091e+02
13,4,1.05468753e-04,3.51562521e-05,6.00282736e-02,-1.72727685e-02,1.69324036e+02
14,4,1.13281254e-04,3.51562521e-05,6.37302175e-02,-1.65905394e-02,1.79766525e+02
15,4,1.21093755e-04,3.51562521e-05,6.72786161e-02,-1.58683434e-02,1.89775391e+02
16,4,1.28906249e-04,3.51562521e-05,7.06649348e-02,-1.51079195e-02,1.99327393e+02
17,4,1.36718751e-04,3.51562521e-05,7.38810226e-02,-1.43110985e-02,2.08399414e+02
18,4,1.44531252e-04,3.51562521e-05,7.69191310e-02,-1.34798018e-02,2.16969116e+02
19,4,1.52343753e-04,3.51562521e-05,7.97719285e-02,-1.26160299e-02,2.25015808e+02
20,4,1.60156254e-04,3.51562521e-05,8.24325457e-02,-1.17218643e-02,2.32520981e+02
21,4,1.67968756e-04,3.51562521e-05,8.48945752e-02,-1.07994601e-02,2.39465637e+02
22,4,1.75781257e-04,3.51562521e-05,8.71520862e-02,-9.85103939e-03,2.45833389e+02
23,4,1.83593758e-04,3.51562521e-05,8.91996399e-02,-8.87888670e-03,2.51608841e+02
24,4,1.91406260e-04,3.51562521e-05,9.10323039e-02,-7.88534526e-03,2.56778503e+02
25,4,1.99218761e-04,3.51562521e-05,9.26456600e-02,-6.87280623e-03,2.61329529e+02
26,4,2.07031262e-04,3.51562521e-05,9.40358341e-02,-5.84370922e-03,2.65250916e+02
27,4,2.14843763e-04,3.51562521e-05,9.51994583e-02,-4.80053527e-03,2.68532837e+02
28,4,2.22656265e-04,3.51562521e-05,9.61337462e-02,-3.74579546e-03,2.71168549e+02
29,4,2.30468766e-04,3.51562521e-05,9.68364403e-02,-2.68203206e-03,2.73150452e+02
30,4,2.38281267e-04,3.51562521e-05,9.73058417e-02,-1.61180715e-03,2.74474182e+02
31,4,2.46093754e-04,3.51562521e-05,9.75408256e-02,-5.37701941e-04,2.75137634e+02
32,4,2.53906270e-04,3.51562521e-05,9.75408256e-02,5.37703861e-04,2.75137634e+02
33,4,2.61718757e-04,3.51562521e-05,9.73058417e-02,1.61180890e-03,2.74474152e+02
34,4,2.69531272e-04,3.51562521e-05,9.68364403e-02,2.68203369e-03,2.73150330e+02
35,4,2.77343759e-04,3.51562521e-05,9.61337462e-02,3.74579476e-03,2.71168518e+02
36,4,2.85156275e-04,3.51562521e-05,9.51994583e-02,4.80053667e-03,2.68532898e+02
37,4,2.92968762e-04,3.51562521e-05,9.40358341e-02,5.84370922e-03,2.65250946e+02
38,4,3.00781277e-04,3.51562521e-05,9.26456600e-02,6.87280810e-03,2.61329529e+02
39,4,3.08593764e-04,3.51562521e-05,9.10323113e-02,7.88534526e-03,2.56778320e+02
