ix,iy,x,y,T,ux,uy,rho
60,21,0.606061,0.212121,32971.6,0,0,nan
61,21,0.616162,0.212121,32753.2,0,0,nan
62,21,0.626263,0.212121,32512.6,0,0,nan
63,21,0.636364,0.212121,32249.3,0,0,nan
64,21,0.646465,0.212121,31962.5,0,0,nan
65,21,0.656566,0.212121,31651.5,0,0,nan
66,21,0.666667,0.212121,31315.6,0,0,nan
67,21,0.676768,0.212121,30953.9,0,0,nan
68,21,0.686869,0.212121,30565.3,0,0,nan
69,21,0.69697,0.212121,30149,0,0,nan
70,21,0.707071,0.212121,29703.8,0,0,nan
71,21,0.717172,0.212121,29228.6,0,0,nan
72,21,0.727273,0.212121,28722.1,0,0,nan
73,21,0.737374,0.212121,28183,0,0,nan
74,21,0.747475,0.212121,27609.9,0,0,nan
75,21,0.757576,0.212121,27001.4,0,0,nan
76,21,0.767677,0.212121,26355.8,0,0,nan
77,21,0.777778,0.212121,25671.6,0,0,nan
78,21,0.787879,0.212121,24947.3,0,0,nan
79,21,0.79798,0.212121,24181.1,0,0,nan
80,21,0.808081,0.212121,23371.4,0,0,nan
81,21,0.818182,0.212121,22516.6,0,0,nan
82,21,0.828283,0.212121,21615.3,0,0,nan
83,21,0.838384,0.212121,20665.8,0,0,nan
84,21,0.848485,0.212121,19667.2,0,0,nan
85,21,0.858586,0.212121,18618,0,0,nan
86,21,0.868687,0.212121,17518.2,0,0,nan
87,21,0.878788,0.212121,16366.6,0,0,nan
88,21,0.888889,0.212121,15164.4,0,0,nan
89,21,0.89899,0.212121,13911.2,0,0,nan
90,21,0.909091,0.212121,12609.8,0,0,nan
91,21,0.919192,0.212121,11260.4,0,0,nan
92,21,0.929293,0.212121,9868.09,0,0,nan
93,21,0.939394,0.212121,8434.04,0,0,nan
94,21,0.949495,0.212121,6965.45,0,0,nan
95,21,0.959596,0.212121,5464.58,0,0,nan
96,21,0.969697,0.212121,3940.45,0,0,nan
97,21,0.979798,0.212121,2396.51,0,0,nan
98,21,0.989899,0.212121,842.745,0,0,nan
99,21,1,0.212121,0,0,0,nan
0,22,0,0.222222,1,0,0,nan
1,22,0.010101,0.222222,804.104,0,0,nan
2,22,0.020202,0.222222,2287.33,0,0,nan
3,22,0.030303,0.222222,3759.64,0,0,nan
4,22,0.040404,0.222222,5217.1,0,0,nan
5,22,0.050505,0.222222,6651.67,0,0,nan
6,22,0.0606061,0.222222,8060.34,0,0,nan
7,22,0.0707071,0.222222,9436.18,0,0,nan
8,22,0.0808081,0.222222,10777.2,0,0,nan
9,22,0.0909091,0.222222,12078.1,0,0,nan
10,22,0.10101,0.222222,13337.8,0,0,nan
11,22,0.111111,0.222222,14552.7,0,0,nan
12,22,0.121212,0.222222,15722.6,0,0,nan
13,22,0.131313,0.222222,16845.5,0,0,nan
14,22,0.141414,0.222222,17921.8,0,0,nan
15,22,0.151515,0.222222,18950.9,0,0,nan
16,22,0.161616,0.222222,19933.6,0,0,nan
17,22,0.171717,0.222222,20870.2,0,0,nan
18,22,0.181818,0.222222,21762,0,0,nan
19,22,0.191919,0.222222,22609.7,0,0,nan
20,22,0.20202,0.222222,23414.8,0,0,nan
21,22,0.212121,0.222222,24178.5,0,0,nan
22,22,0.222222,0.222222,24902.2,0,0,nan
23,22,0.232323,0.222222,25587.2,0,0,nan
24,22,0.242424,0.222222,26235,0,0,nan
25,22,0.252525,0.222222,26847,0,0,nan
26,22,0.262626,0.222222,27424.4,0,0,nan
27,22,0.272727,0.222222,27968.7,0,0,nan
28,22,0.282828,0.222222,28480.9,0,0,nan
29,22,0.292929,0.222222,28962.3,0,0,nan
30,22,0.30303,0.222222,29414.2,0,0,nan
31,22,0.313131,0.222222,29837.4,0,0,nan
32,22,0.323232,0.222222,30233,0,0,nan
33,22,0.333333,0.222222,30601.9,0,0,nan
34,22,0.343434,0.222222,30945.1,0,0,nan
35,22,0.353535,0.222222,31263.2,0,0,nan
36,22,0.363636,0.222222,31557.1,0,0,nan
37,22,0.373737,0.222222,31827.4,0,0,nan
38,22,0.383838,0.222222,32074.8,0,0,nan
39,22,0.393939,0.222222,32299.8,0,0,nan
40,22,0.40404,0.222222,32502.8,0,0,nan
41,22,0.414141,0.222222,32684.5,0,0,nan
42,22,0.424242,0.222222,32845.1,0,0,nan
43,22,0.434343,0.222222,32985.1,0,0,nan
44,22,0.444444,0.222222,33104.6,0,0,nan
45,22,0.454545,0.222222,33204.1,0,0,nan
46,22,0.464646,0.222222,33283.7,0,0,nan
47,22,0.474747,0.222222,33343.6,0,0,nan
48,22,0.484848,0.222222,33383.8,0,0,nan
49,22,0.494949,0.222222,33404.6,0,0,nan
50,22,0.50505,0.222222,33405.9,0,0,nan
51,22,0.515152,0.222222,33387.6,0,0,nan
52,22,0.525253,0.222222,33349.9,0,0,nan
53,22,0.535354,0.222222,33292.5,0,0,nan
54,22,0.545455,0.222222,33215.4,0,0,nan
55,22,0.555556,0.222222,33118.3,0,0,nan
56,22,0.565657,0.222222,33001.1,0,0,nan
57,22,0.575758,0.222222,32863.5,0,0,nan
58,22,0.585859,0.222222,32705.1,0,0,nan
59,22,0.59596,0.222222,32525.6,0,0,nan
60,22,0.606061,0.222222,32324.6,0,0,nan
61,22,0.616162,0.222222,32101.6,0,0,nan
62,22,0.626263,0.222222,31856.2,0,0,nan
63,22,0.636364,0.222222,31587.6,0,0,nan
64,22,0.646465,0.222222,31295.3,0,0,nan
65,22,0.656566,0.222222,30978.7,0,0,nan
66,22,0.666667,0.222222,30636.9,0,0,nan
67,22,0.676768,0.222222,30269.2,0,0,nan
68,22,0.686869,0.222222,29874.8,0,0,nan
69,22,0.69697,0.222222,29452.5,0,0,nan
70,22,0.707071,0.222222,29001.5,0,0,nan
71,22,0.717172,0.222222,28520.6,0,0,nan
72,22,0.727273,0.222222,28008.9,0,0,nan
73,22,0.737374,0.222222,27465,0,0,nan
74,22,0.747475,0.222222,26887.7,0,0,nan
75,22,0.757576,0.222222,26275.7,0,0,nan
76,22,0.767677,0.222222,25627.7,0,0,nan
77,22,0.777778,0.222222,24942.3,0,0,nan
78,22,0.787879,0.222222,24218,0,0,nan
79,22,0.79798,0.222222,23453.6,0,0,nan
80,22,0.808081,0.222222,22647.7,0,0,nan
81,22,0.818182,0.222222,21798.9,0,0,nan
82,22,0.828283,0.222222,20906,0,0,nan
83,22,0.838384,0.222222,19968,0,0,nan
84,22,0.848485,0.222222,18983.8,0,0,nan
85,22,0.858586,0.222222,17953,0,0,nan
86,22,0.868687,0.222222,16874.9,0,0,nan
87,22,0.878788,0.222222,15750.1,0,0,nan
88,22,0.888889,0.222222,14578.2,0,0,nan
89,22,0.89899,0.222222,13361.1,0,0,nan
90,22,0.909091,0.222222,12099.2,0,0,nan
91,22,0.919192,0.222222,10796,0,0,nan
92,22,0.929293,0.222222,9452.49,0,0,nan
93,22,0.939394,0.222222,8074.14,0,0,nan
94,22,0.949495,0.222222,6662.89,0,0,nan
95,22,0.959596,0.222222,5225.69,0,0,nan
96,22,0.969697,0.222222,3765.55,0,0,nan
97,22,0.979798,0.222222,2290.54,0,0,nan
98,22,0.989899,0.222222,804.582,0,0,nan
99,22,1,0.222222,0,0,0,nan
0,23,0,0.232323,1,0,0,nan
1,23,0.010101,0.232323,770.366,0,0,nan
2,23,0.020202,0.232323,2189.91,0,0,nan
3,23,0.030303,0.232323,3601.59,0,0,nan
4,23,0.040404,0.232323,4998.33,0,0,nan
5,23,0.050505,0.232323,6376.73,0,0,nan
6,23,0.0606061,0.232323,7730.34,0,0,nan
7,23,0.0707071,0.232323,9056.56,0,0,nan
8,23,0.0808081,0.232323,10350.1,0,0,nan
9,23,0.0909091,0.232323,11609.1,0,0,nan
10,23,0.10101,0.232323,12829.7,0,0,nan
11,23,0.111111,0.232323,14011,0,0,nan
12,23,0.121212,0.232323,15150.4,0,0,nan
13,23,0.131313,0.232323,16247.6,0,0,nan
14,23,0.141414,0.232323,17301.4,0,0,nan
15,23,0.151515,0.232323,18312.1,0,0,nan
16,23,0.161616,0.232323,19279.2,0,0,nan
17,23,0.171717,0.232323,20203.5,0,0,nan
18,23,0.181818,0.232323,21085.5,0,0,nan
19,23,0.191919,0.232323,21926.1,0,0,nan
20,23,0.20202,0.232323,22726,0,0,nan
21,23,0.212121,0.232323,23486.5,0,0,nan
22,23,0.222222,0.232323,24208.6,0,0,nan
23,23,0.232323,0.232323,24893.5,0,0,nan
24,23,0.242424,0.232323,25542.4,0,0,nan
25,23,0.252525,0.232323,26156.4,0,0,nan
26,23,0.262626,0.232323,26736.8,0,0,nan
27,23,0.272727,0.232323,27284.5,0,0,nan
28,23,0.282828,0.232323,27800.9,0,0,nan
29,23,0.292929,0.232323,28286.9,0,0,nan
30,23,0.30303,0.232323,28743.5,0,0,nan
31,23,0.313131,0.232323,29171.7,0,0,nan
32,23,0.323232,0.232323,29572.5,0,0,nan
33,23,0.333333,0.232323,29946.6,0,0,nan
34,23,0.343434,0.232323,30294.9,0,0,nan
35,23,0.353535,0.232323,30618.1,0,0,nan
36,23,0.363636,0.232323,30916.9,0,0,nan
37,23,0.373737,0.232323,31191.9,0,0,nan
38,23,0.383838,0.232323,31443.8,0,0,nan
39,23,0.393939,0.232323,31672.9,0,0,nan
40,23,0.40404,0.232323,31879.9,0,0,nan
41,23,0.414141,0.232323,32065.2,0,0,nan
42,23,0.424242,0.232323,32229.1,0,0,nan
43,23,0.434343,0.232323,32371.9,0,0,nan
44,23,0.444444,0.232323,32494,0,0,nan
45,23,0.454545,0.232323,32595.7,0,0,nan
46,23,0.464646,0.232323,32677,0,0,nan
47,23,0.474747,0.232323,32738.2,0,0,nan
48,23,0.484848,0.232323,32779.4,0,0,nan
49,23,0.494949,0.232323,32800.7,0,0,nan
50,23,0.50505,0.232323,32802.1,0,0,nan
51,23,0.515152,0.232323,32783.5,0,0,nan
52,23,0.525253,0.232323,32745,0,0,nan
53,23,0.535354,0.232323,32686.5,0,0,nan
54,23,0.545455,0.232323,32607.8,0,0,nan
55,23,0.555556,0.232323,32508.8,0,0,nan
56,23,0.565657,0.232323,32389.2,0,0,nan
57,23,0.575758,0.232323,32248.8,0,0,nan
58,23,0.585859,0.232323,32087.3,0,0,nan
59,23,0.59596,0.232323,31904.4,0,0,nan
60,23,0.606061,0.232323,31699.6,0,0,nan
61,23,0.616162,0.232323,31472.6,0,0,nan
62,23,0.626263,0.232323,31222.7,0,0,nan
63,23,0.636364,0.232323,30949.6,0,0,nan
64,23,0.646465,0.232323,30652.6,0,0,nan
65,23,0.656566,0.232323,30331,0,0,nan
66,23,0.666667,0.232323,29984.2,0,0,nan
67,23,0.676768,0.232323,29611.4,0,0,nan
68,23,0.686869,0.232323,29211.9,0,0,nan
69,23,0.69697,0.232323,28784.7,0,0,nan
70,23,0.707071,0.232323,28328.9,0,0,nan
71,23,0.717172,0.232323,27843.6,0,0,nan
72,23,0.727273,0.232323,27327.8,0,0,nan
73,23,0.737374,0.232323,26780.3,0,0,nan
74,23,0.747475,0.232323,26200.2,0,0,nan
75,23,0.757576,0.232323,25586.1,0,0,nan
76,23,0.767677,0.232323,24937,0,0,nan
77,23,0.777778,0.232323,24251.8,0,0,nan
78,23,0.787879,0.232323,23529.1,0,0,nan
79,23,0.79798,0.232323,22767.8,0,0,nan
80,23,0.808081,0.232323,21966.9,0,0,nan
81,23,0.818182,0.232323,21125.3,0,0,nan
82,23,0.828283,0.232323,20242,0,0,nan
83,23,0.838384,0.232323,19316.2,0,0,nan
84,23,0.848485,0.232323,18347.5,0,0,nan
85,23,0.858586,0.232323,17335.1,0,0,nan
86,23,0.868687,0.232323,16279.4,0,0,nan
87,23,0.878788,0.232323,15180.1,0,0,nan
88,23,0.888889,0.232323,14038.5,0,0,nan
89,23,0.89899,0.232323,12854.9,0,0,nan
90,23,0.909091,0.232323,11631.9,0,0,nan
91,23,0.919192,0.232323,10370.3,0,0,nan
92,23,0.929293,0.232323,9074.17,0,0,nan
93,23,0.939394,0.232323,7745.25,0,0,nan
94,23,0.949495,0.232323,6388.87,0,0,nan
95,23,0.959596,0.232323,5007.64,0,0,nan
96,23,0.969697,0.232323,3608.02,0,0,nan
97,23,0.979798,0.232323,2193.44,0,0,nan
98,23,0.989899,0.232323,770.956,0,0,nan
99,23,1,0.232323,0,0,0,nan
0,24,0,0.242424,1,0,0,nan
1,24,0.010101,0.242424,738.988,0,0,nan
2,24,0.020202,0.242424,2102.08,0,0,nan
3,24,0.030303,0.242424,3456.9,0,0,nan
4,24,0.040404,0.242424,4799.86,0,0,nan
5,24,0.050505,0.242424,6125.11,0,0,nan
6,24,0.0606061,0.242424,7429.67,0,0,nan
7,24,0.0707071,0.242424,8708.4,0,0,nan
8,24,0.0808081,0.242424,9959.06,0,0,nan
9,24,0.0909091,0.242424,11177.5,0,0,nan
10,24,0.10101,0.242424,12362.4,0,0,nan
11,24,0.111111,0.242424,13510.6,0,0,nan
12,24,0.121212,0.242424,14621.4,0,0,nan
13,24,0.131313,0.242424,15692.9,0,0,nan
14,24,0.141414,0.242424,16724.9,0,0,nan
15,24,0.151515,0.242424,17716.5,0,0,nan
16,24,0.161616,0.242424,18668,0,0,nan
17,24,0.171717,0.242424,19579.2,0,0,nan
18,24,0.181818,0.242424,20450.8,0,0,nan
19,24,0.191919,0.242424,21283,0,0,nan
20,24,0.20202,0.242424,22076.9,0,0,nan
21,24,0.212121,0.242424,22833,0,0,nan
22,24,0.222222,0.242424,23552.4,0,0,nan
23,24,0.232323,0.242424,24235.9,0,0,nan
24,24,0.242424,0.242424,24884.6,0,0,nan
25,24,0.252525,0.242424,25499.5,0,0,nan
26,24,0.262626,0.242424,26081.6,0,0,nan
27,24,0.272727,0.242424,26631.9,0,0,nan
28,24,0.282828,0.242424,27151.3,0,0,nan
29,24,0.292929,0.242424,27640.8,0,0,nan
30,24,0.30303,0.242424,28101.2,0,0,nan
31,24,0.313131,0.242424,28533.6,0,0,nan
32,24,0.323232,0.242424,28938.6,0,0,nan
33,24,0.333333,0.242424,29317.1,0,0,nan
34,24,0.343434,0.242424,29669.8,0,0,nan
35,24,0.353535,0.242424,29997.3,0,0,nan
36,24,0.363636,0.242424,30300.4,0,0,nan
37,24,0.373737,0.242424,30579.6,0,0,nan
38,24,0.383838,0.242424,30835.4,0,0,nan
39,24,0.393939,0.242424,31068.3,0,0,nan
40,24,0.40404,0.242424,31278.8,0,0,nan
41,24,0.414141,0.242424,31467.3,0,0,nan
42,24,0.424242,0.242424,31634.1,0,0,nan
43,24,0.434343,0.242424,31779.5,0,0,nan
44,24,0.444444,0.242424,31904,0,0,nan
45,24,0.454545,0.242424,32007.5,0,0,nan
46,24,0.464646,0.242424,32090.5,0,0,nan
47,24,0.474747,0.242424,32152.9,0,0,nan
48,24,0.484848,0.242424,32195,0,0,nan
49,24,0.494949,0.242424,32216.7,0,0,nan
50,24,0.50505,0.242424,32218.2,0,0,nan
51,24,0.515152,0.242424,32199.3,0,0,nan
52,24,0.525253,0.242424,32160.2,0,0,nan
53,24,0.535354,0.242424,32100.6,0,0,nan
54,24,0.545455,0.242424,32020.5,0,0,nan
55,24,0.555556,0.242424,31919.8,0,0,nan
56,24,0.565657,0.242424,31798.1,0,0,nan
57,24,0.575758,0.242424,31655.3,0,0,nan
58,24,0.585859,0.242424,31491,0,0,nan
59,24,0.59596,0.242424,31305,0,0,nan
60,24,0.606061,0.242424,31096.9,0,0,nan
61,24,0.616162,0.242424,30866.3,0,0,nan
62,24,0.626263,0.242424,30612.7,0,0,nan
63,24,0.636364,0.242424,30335.5,0,0,nan
64,24,0.646465,0.242424,30034.4,0,0,nan
65,24,0.656566,0.242424,29708.6,0,0,nan
66,24,0.666667,0.242424,29357.5,0,0,nan
67,24,0.676768,0.242424,28980.4,0,0,nan
68,24,0.686869,0.242424,28576.7,0,0,nan
69,24,0.69697,0.242424,28145.4,0,0,nan
70,24,0.707071,0.242424,27685.9,0,0,nan
71,24,0.717172,0.242424,27197.1,0,0,nan
72,24,0.727273,0.242424,26678.3,0,0,nan
73,24,0.737374,0.242424,26128.4,0,0,nan
74,24,0.747475,0.242424,25546.5,0,0,nan
75,24,0.757576,0.242424,24931.6,0,0,nan
76,24,0.767677,0.242424,24282.6,0,0,nan
77,24,0.777778,0.242424,23598.7,0,0,nan
78,24,0.787879,0.242424,22878.7,0,0,nan
79,24,0.79798,0.242424,22121.8,0,0,nan
80,24,0.808081,0.242424,21326.9,0,0,nan
81,24,0.818182,0.242424,20493.5,0,0,nan
82,24,0.828283,0.242424,19620.5,0,0,nan
83,24,0.838384,0.242424,18707.8,0,0,nan
84,24,0.848485,0.242424,17754.6,0,0,nan
85,24,0.858586,0.242424,16761.1,0,0,nan
86,24,0.868687,0.242424,15727,0,0,nan
87,24,0.878788,0.242424,14653.3,0,0,nan
88,24,0.888889,0.242424,13540.2,0,0,nan
89,24,0.89899,0.242424,12389.5,0,0,nan
90,24,0.909091,0.242424,11202.1,0,0,nan
91,24,0.919192,0.242424,9980.89,0,0,nan
92,24,0.929293,0.242424,8727.4,0,0,nan
93,24,0.939394,0.242424,7445.76,0,0,nan
94,24,0.949495,0.242424,6138.22,0,0,nan
95,24,0.959596,0.242424,4809.94,0,0,nan
96,24,0.969697,0.242424,3463.89,0,0,nan
97,24,0.979798,0.242424,2105.94,0,0,nan
98,24,0.989899,0.242424,739.695,0,0,nan
99,24,1,0.242424,0,0,0,nan
0,25,0,0.252525,1,0,0,nan
1,25,0.010101,0.252525,710.898,0,0,nan
2,25,0.020202,0.252525,2021.4,0,0,nan
3,25,0.030303,0.252525,3325.49,0,0,nan
4,25,0.040404,0.252525,4617.96,0,0,nan
5,25,0.050505,0.252525,5895.66,0,0,nan
6,25,0.0606061,0.252525,7153.78,0,0,nan
7,25,0.0707071,0.252525,8389.72,0,0,nan
8,25,0.0808081,0.252525,9599.41,0,0,nan
9,25,0.0909091,0.252525,10780.9,0,0,nan
10,25,0.10101,0.252525,11931.1,0,0,nan
11,25,0.111111,0.252525,13048.6,0,0,nan
12,25,0.121212,0.252525,14131.2,0,0,nan
13,25,0.131313,0.252525,15178.3,0,0,nan
14,25,0.141414,0.252525,16188.5,0,0,nan
15,25,0.151515,0.252525,17161.5,0,0,nan
16,25,0.161616,0.252525,18096.9,0,0,nan
17,25,0.171717,0.252525,18994.8,0,0,nan
18,25,0.181818,0.252525,19855.2,0,0,nan
19,25,0.191919,0.252525,20678.6,0,0,nan
20,25,0.20202,0.252525,21465.4,0,0,nan
21,25,0.212121,0.252525,22216.3,0,0,nan
22,25,0.222222,0.252525,22932,0,0,nan
23,25,0.232323,0.252525,23613.2,0,0,nan
24,25,0.242424,0.252525,24260.7,0,0,nan
25,25,0.252525,0.252525,24875.5,0,0,nan
26,25,0.262626,0.252525,25458.3,0,0,nan
27,25,0.272727,0.252525,26010.1,0,0,nan
28,25,0.282828,0.252525,26531.6,0,0,nan
29,25,0.292929,0.252525,27023.7,0,0,nan
30,25,0.30303,0.252525,27487.2,0,0,nan
31,25,0.313131,0.252525,27922.8,0,0,nan
32,25,0.323232,0.252525,28331.3,0,0,nan
33,25,0.333333,0.252525,28713.5,0,0,nan
34,25,0.343434,0.252525,29069.8,0,0,nan
35,25,0.353535,0.252525,29401.1,0,0,nan
36,25,0.363636,0.252525,29707.8,0,0,nan
37,25,0.373737,0.252525,29990.6,0,0,nan
38,25,0.383838,0.252525,30249.9,0,0,nan
39,25,0.393939,0.252525,30486.1,0,0,nan
40,25,0.40404,0.252525,30699.7,0,0,nan
41,25,0.414141,0.252525,30891,0,0,nan
42,25,0.424242,0.252525,31060.5,0,0,nan
43,25,0.434343,0.252525,31208.3,0,0,nan
44,25,0.444444,0.252525,31334.7,0,0,nan
45,25,0.454545,0.252525,31440.1,0,0,nan
46,25,0.464646,0.252525,31524.4,0,0,nan
47,25,0.474747,0.252525,31588,0,0,nan
48,25,0.484848,0.252525,31630.8,0,0,nan
49,25,0.494949,0.252525,31653,0,0,nan
50,25,0.50505,0.252525,31654.6,0,0,nan
51,25,0.515152,0.252525,31635.5,0,0,nan
52,25,0.525253,0.252525,31595.8,0,0,nan
53,25,0.535354,0.252525,31535.3,0,0,nan
54,25,0.545455,0.252525,31454,0,0,nan
55,25,0.555556,0.252525,31351.7,0,0,nan
56,25,0.565657,0.252525,31228.1,0,0,nan
57,25,0.575758,0.252525,31083.2,0,0,nan
58,25,0.585859,0.252525,30916.5,0,0,nan
59,25,0.59596,0.252525,30727.8,0,0,nan
60,25,0.606061,0.252525,30516.8,0,0,nan
61,25,0.616162,0.252525,30283,0,0,nan
62,25,0.626263,0.252525,30026.1,0,0,nan
63,25,0.636364,0.252525,29745.5,0,0,nan
64,25,0.646465,0.252525,29440.8,0,0,nan
65,25,0.656566,0.252525,29111.4,0,0,nan
66,25,0.666667,0.252525,28756.7,0,0,nan
67,25,0.676768,0.252525,28376.2,0,0,nan
68,25,0.686869,0.252525,27969,0,0,nan
69,25,0.69697,0.252525,27534.6,0,0,nan
70,25,0.707071,0.252525,27072.1,0,0,nan
71,25,0.717172,0.252525,26580.8,0,0,nan
72,25,0.727273,0.252525,26059.9,0,0,nan
73,25,0.737374,0.252525,25508.5,0,0,nan
74,25,0.747475,0.252525,24925.9,0,0,nan
75,25,0.757576,0.252525,24311.1,0,0,nan
76,25,0.767677,0.252525,23663.3,0,0,nan
77,25,0.777778,0.252525,22981.7,0,0,nan
78,25,0.787879,0.252525,22265.4,0,0,nan
79,25,0.79798,0.252525,21513.6,0,0,nan
80,25,0.808081,0.252525,20725.8,0,0,nan
81,25,0.818182,0.252525,19901.1,0,0,nan
82,25,0.828283,0.252525,19039.2,0,0,nan
83,25,0.838384,0.252525,18139.7,0,0,nan
84,25,0.848485,0.252525,17202.5,0,0,nan
85,25,0.858586,0.252525,16227.4,0,0,nan
86,25,0.868687,0.252525,15215,0,0,nan
87,25,0.878788,0.252525,14165.6,0,0,nan
88,25,0.888889,0.252525,13080.5,0,0,nan
89,25,0.89899,0.252525,11960.3,0,0,nan
90,25,0.909091,0.252525,10807.3,0,0,nan
91,25,0.919192,0.252525,9622.92,0,0,nan
92,25,0.929293,0.252525,8410.21,0,0,nan
93,25,0.939394,0.252525,7171.13,0,0,nan
94,25,0.949495,0.252525,5909.82,0,0,nan
95,25,0.959596,0.252525,4628.86,0,0,nan
96,25,0.969697,0.252525,3333.06,0,0,nan
97,25,0.979798,0.252525,2025.61,0,0,nan
98,25,0.989899,0.252525,711.731,0,0,nan
99,25,1,0.252525,0,0,0,nan
0,26,0,0.262626,1,0,0,nan
1,26,0.010101,0.262626,684.841,0,0,nan
2,26,0.020202,0.262626,1948.07,0,0,nan
3,26,0.030303,0.262626,3204.84,0,0,nan
4,26,0.040404,0.262626,4451.96,0,0,nan
5,26,0.050505,0.262626,5684.99,0,0,nan
6,26,0.0606061,0.262626,6901.19,0,0,nan
7,26,0.0707071,0.262626,8096.61,0,0,nan
8,26,0.0808081,0.262626,9269,0,0,nan
9,26,0.0909091,0.262626,10415.1,0,0,nan
10,26,0.10101,0.262626,11533.3,0,0,nan
11,26,0.111111,0.262626,12621.1,0,0,nan
12,26,0.121212,0.262626,13677.3,0,0,nan
13,26,0.131313,0.262626,14700.4,0,0,nan
14,26,0.141414,0.262626,15689.7,0,0,nan
15,26,0.151515,0.262626,16644.1,0,0,nan
16,26,0.161616,0.262626,17563.7,0,0,nan
17,26,0.171717,0.262626,18447.9,0,0,nan
18,26,0.181818,0.262626,19296.9,0,0,nan
19,26,0.191919,0.262626,20110.8,0,0,nan
20,26,0.20202,0.262626,20890,0,0,nan
21,26,0.212121,0.262626,21634.9,0,0,nan
22,26,0.222222,0.262626,22346.1,0,0,nan
23,26,0.232323,0.262626,23024.2,0,0,nan
24,26,0.242424,0.262626,23669.7,0,0,nan
25,26,0.252525,0.262626,24283.5,0,0,nan
26,26,0.262626,0.262626,24866.2,0,0,nan
27,26,0.272727,0.262626,25418.6,0,0,nan
28,26,0.282828,0.262626,25941.4,0,0,nan
29,26,0.292929,0.262626,26435.3,0,0,nan
30,26,0.30303,0.262626,26901,0,0,nan
31,26,0.313131,0.262626,27339.1,0,0,nan
32,26,0.323232,0.262626,27750.5,0,0,nan
33,26,0.333333,0.262626,28135.6,0,0,nan
34,26,0.343434,0.262626,28495,0,0,nan
35,26,0.353535,0.262626,28829.4,0,0,nan
36,26,0.363636,0.262626,29139.3,0,0,nan
37,26,0.373737,0.262626,29425.2,0,0,nan
38,26,0.383838,0.262626,29687.4,0,0,nan
39,26,0.393939,0.262626,29926.5,0,0,nan
40,26,0.40404,0.262626,30142.8,0,0,nan
41,26,0.414141,0.262626,30336.7,0,0,nan
42,26,0.424242,0.262626,30508.5,0,0,nan
43,26,0.434343,0.262626,30658.4,0,0,nan
44,26,0.444444,0.262626,30786.7,0,0,nan
45,26,0.454545,0.262626,30893.6,0,0,nan
46,26,0.464646,0.262626,30979.2,0,0,nan
47,26,0.474747,0.262626,31043.8,0,0,nan
48,26,0.484848,0.262626,31087.4,0,0,nan
49,26,0.494949,0.262626,31109.9,0,0,nan
50,26,0.50505,0.262626,31111.6,0,0,nan
51,26,0.515152,0.262626,31092.4,0,0,nan
52,26,0.525253,0.262626,31052.2,0,0,nan
53,26,0.535354,0.262626,30990.9,0,0,nan
54,26,0.545455,0.262626,30908.5,0,0,nan
55,26,0.555556,0.262626,30804.8,0,0,nan
56,26,0.565657,0.262626,30679.6,0,0,nan
57,26,0.575758,0.262626,30532.8,0,0,nan
58,26,0.585859,0.262626,30364,0,0,nan
59,26,0.59596,0.262626,30172.9,0,0,nan
60,26,0.606061,0.262626,29959.4,0,0,nan
61,26,0.616162,0.262626,29722.9,0,0,nan
62,26,0.626263,0.262626,29463.1,0,0,nan
63,26,0.636364,0.262626,29179.6,0,0,nan
64,26,0.646465,0.262626,28871.9,0,0,nan
65,26,0.656566,0.262626,28539.6,0,0,nan
66,26,0.666667,0.262626,28181.9,0,0,nan
67,26,0.676768,0.262626,27798.5,0,0,nan
68,26,0.686869,0.262626,27388.6,0,0,nan
69,26,0.69697,0.262626,26951.7,0,0,nan
70,26,0.707071,0.262626,26487.1,0,0,nan
71,26,0.717172,0.262626,25994.1,0,0,nan
72,26,0.727273,0.262626,25472,0,0,nan
73,26,0.737374,0.262626,24920,0,0,nan
74,26,0.747475,0.262626,24337.5,0,0,nan
75,26,0.757576,0.262626,23723.7,0,0,nan
76,26,0.767677,0.262626,23077.9,0,0,nan
77,26,0.777778,0.262626,22399.4,0,0,nan
78,26,0.787879,0.262626,21687.6,0,0,nan
79,26,0.79798,0.262626,20941.8,0,0,nan
80,26,0.808081,0.262626,20161.4,0,0,nan
81,26,0.818182,0.262626,19346.2,0,0,nan
82,26,0.828283,0.262626,18495.6,0,0,nan
83,26,0.838384,0.262626,17609.6,0,0,nan
84,26,0.848485,0.262626,16688.1,0,0,nan
85,26,0.858586,0.262626,15731.5,0,0,nan
86,26,0.868687,0.262626,14739.8,0,0,nan
87,26,0.878788,0.262626,13714.3,0,0,nan
88,26,0.888889,0.262626,12655.3,0,0,nan
89,26,0.89899,0.262626,11564.7,0,0,nan
90,26,0.909091,0.262626,10443.5,0,0,nan
91,26,0.919192,0.262626,9294.31,0,0,nan
92,26,0.929293,0.262626,8118.66,0,0,nan
93,26,0.939394,0.262626,6919.9,0,0,nan
94,26,0.949495,0.262626,5700.26,0,0,nan
95,26,0.959596,0.262626,4463.72,0,0,nan
96,26,0.969697,0.262626,3213.04,0,0,nan
97,26,0.979798,0.262626,1952.67,0,0,nan
98,26,0.989899,0.262626,685.808,0,0,nan
99,26,1,0.262626,0,0,0,nan
0,27,0,0.272727,1,0,0,nan
1,27,0.010101,0.272727,661.271,0,0,nan
2,27,0.020202,0.272727,1880.6,0,0,nan
