i,j,k,fill,curvature,temperature,liquid_frac,ux,uy,uz,vmag
32,4,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,5.876435e-12,-1.746543e-11,-1.061304e-11,2.126523e-11
33,4,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,5.184963e-12,-1.432761e-11,-8.681817e-12,1.753677e-11
34,4,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,4.442386e-12,-1.161120e-11,-7.027914e-12,1.428098e-11
35,4,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,3.645935e-12,-9.341436e-12,-5.640641e-12,1.150531e-11
36,4,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.886142e-12,-7.477705e-12,-4.501286e-12,9.192794e-12
37,4,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.139715e-12,-6.038660e-12,-3.631902e-12,7.364408e-12
38,4,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.424026e-12,-5.029199e-12,-3.009768e-12,6.031533e-12
39,4,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,7.283851e-13,-4.432457e-12,-2.627533e-12,5.203955e-12
0,5,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,4.677703e-14,-7.253780e-12,-4.381003e-12,8.474238e-12
1,5,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,-1.183459e-12,-7.583224e-12,-4.571452e-12,8.933311e-12
2,5,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.441761e-12,-8.591666e-12,-5.212965e-12,1.034185e-11
3,5,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,-3.759950e-12,-1.033311e-11,-6.267454e-12,1.265667e-11
4,5,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,-5.114797e-12,-1.278330e-11,-7.805749e-12,1.582731e-11
5,5,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-6.464903e-12,-1.598778e-11,-9.819166e-12,1.984490e-11
6,5,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-7.795217e-12,-1.995180e-11,-1.231171e-11,2.470664e-11
7,5,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-9.101219e-12,-2.465607e-11,-1.523528e-11,3.037874e-11
8,5,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.031701e-11,-3.005615e-11,-1.861859e-11,3.683022e-11
9,5,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.141350e-11,-3.609373e-11,-2.240352e-11,4.398799e-11
10,5,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,-1.227111e-11,-4.266822e-11,-2.652592e-11,5.171829e-11
11,5,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,-1.287371e-11,-4.961811e-11,-3.094568e-11,5.987758e-11
12,5,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,-1.313941e-11,-5.679437e-11,-3.550176e-11,6.825408e-11
13,5,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,-1.304720e-11,-6.400287e-11,-4.010395e-11,7.664805e-11
14,5,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,-1.247601e-11,-7.096788e-11,-4.463932e-11,8.476296e-11
15,5,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,-1.140214e-11,-7.746578e-11,-4.894013e-11,9.233684e-11
16,5,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,-9.817576e-12,-8.323756e-11,-5.278721e-11,9.905234e-11
17,5,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,-7.785034e-12,-8.803370e-11,-5.599678e-11,1.046240e-10
18,5,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,-5.409429e-12,-9.161856e-11,-5.839444e-11,1.087802e-10
19,5,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,-2.771364e-12,-9.384006e-11,-5.987660e-11,1.113501e-10
20,5,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,-1.043722e-14,-9.460561e-11,-6.038580e-11,1.122349e-10
21,5,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,2.750648e-12,-9.385476e-11,-5.989397e-11,1.113713e-10
22,5,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,5.401824e-12,-9.162123e-11,-5.840246e-11,1.087864e-10
23,5,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,7.789043e-12,-8.803745e-11,-5.600547e-11,1.046321e-10
24,5,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,9.814902e-12,-8.324249e-11,-5.279790e-11,9.906191e-11
25,5,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,1.140558e-11,-7.746495e-11,-4.896753e-11,9.235110e-11
26,5,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,1.246531e-11,-7.094315e-11,-4.467206e-11,8.475794e-11
27,5,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,1.303867e-11,-6.394833e-11,-4.014939e-11,7.662487e-11
28,5,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,1.316481e-11,-5.673464e-11,-3.553317e-11,6.822564e-11
29,5,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,1.289525e-11,-4.952790e-11,-3.096238e-11,5.981613e-11
30,5,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.227270e-11,-4.259446e-11,-2.656200e-11,5.167637e-11
31,5,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.139262e-11,-3.605605e-11,-2.241889e-11,4.395950e-11
32,5,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.030380e-11,-3.005857e-11,-1.863998e-11,3.683931e-11
33,5,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,9.085181e-12,-2.468497e-11,-1.524864e-11,3.040410e-11
34,5,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,7.746690e-12,-2.002388e-11,-1.232374e-11,2.475564e-11
35,5,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,6.398175e-12,-1.608952e-11,-9.868616e-12,1.992984e-11
36,5,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,5.069611e-12,-1.289038e-11,-7.869901e-12,1.593104e-11
37,5,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,3.775638e-12,-1.041438e-11,-6.340960e-12,1.276411e-11
38,5,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.511672e-12,-8.660496e-12,-5.263084e-12,1.044092e-11
39,5,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,1.262311e-12,-7.605022e-12,-4.590163e-12,8.972145e-12
0,6,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,6.081014e-14,-1.227327e-11,-7.576542e-12,1.442362e-11
1,6,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,-2.066940e-12,-1.282499e-11,-7.924029e-12,1.521653e-11
2,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-4.234052e-12,-1.454119e-11,-9.026630e-12,1.763104e-11
3,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-6.508435e-12,-1.744713e-11,-1.086497e-11,2.155944e-11
4,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-8.803436e-12,-2.155909e-11,-1.351856e-11,2.692668e-11
5,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.114028e-11,-2.693453e-11,-1.701013e-11,3.374788e-11
6,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.346166e-11,-3.355548e-11,-2.133567e-11,4.198092e-11
7,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.570788e-11,-4.141619e-11,-2.644706e-11,5.158959e-11
8,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.781912e-11,-5.042777e-11,-3.233428e-11,6.249789e-11
9,6,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,-1.966111e-11,-6.049819e-11,-3.891515e-11,7.457197e-11
10,6,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,-2.114328e-11,-7.143256e-11,-4.611146e-11,8.761230e-11
11,6,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,-2.214615e-11,-8.301646e-11,-5.376084e-11,1.013529e-10
12,6,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,-2.257090e-11,-9.498610e-11,-6.169289e-11,1.154895e-10
13,6,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,-2.231939e-11,-1.069147e-10,-6.967706e-11,1.295523e-10
14,6,74,9.975274e-01,0.000000e+00,3.000006e+02,0.000000e+00,-2.127893e-11,-1.184619e-10,-7.749083e-11,1.431462e-10
15,6,74,9.975274e-01,0.000000e+00,3.000007e+02,0.000000e+00,-1.941654e-11,-1.291958e-10,-8.487224e-11,1.557943e-10
16,6,74,9.975274e-01,0.000000e+00,3.000008e+02,0.000000e+00,-1.669653e-11,-1.387201e-10,-9.143840e-11,1.669821e-10
17,6,74,9.975274e-01,0.000000e+00,3.000009e+02,0.000000e+00,-1.325518e-11,-1.466013e-10,-9.693604e-11,1.762505e-10
18,6,74,9.975274e-01,0.000000e+00,3.000009e+02,0.000000e+00,-9.210396e-12,-1.524954e-10,-1.010337e-10,1.831597e-10
19,6,74,9.975274e-01,0.000000e+00,3.000009e+02,0.000000e+00,-4.722889e-12,-1.561520e-10,-1.035831e-10,1.874439e-10
20,6,74,9.975274e-01,0.000000e+00,3.000009e+02,0.000000e+00,-3.086548e-15,-1.573951e-10,-1.044397e-10,1.888938e-10
21,6,74,9.975274e-01,0.000000e+00,3.000009e+02,0.000000e+00,4.705769e-12,-1.561440e-10,-1.035804e-10,1.874353e-10
22,6,74,9.975274e-01,0.000000e+00,3.000009e+02,0.000000e+00,9.204128e-12,-1.525053e-10,-1.010417e-10,1.831721e-10
23,6,74,9.975274e-01,0.000000e+00,3.000009e+02,0.000000e+00,1.327513e-11,-1.466004e-10,-9.693269e-11,1.762494e-10
24,6,74,9.975274e-01,0.000000e+00,3.000007e+02,0.000000e+00,1.670229e-11,-1.387137e-10,-9.145777e-11,1.669880e-10
25,6,74,9.975274e-01,0.000000e+00,3.000007e+02,0.000000e+00,1.942173e-11,-1.291858e-10,-8.489429e-11,1.557987e-10
26,6,74,9.975274e-01,0.000000e+00,3.000006e+02,0.000000e+00,2.129790e-11,-1.184397e-10,-7.750419e-11,1.431380e-10
27,6,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,2.233810e-11,-1.068540e-10,-6.966971e-11,1.295015e-10
28,6,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,2.259830e-11,-9.489589e-11,-6.164210e-11,1.153935e-10
29,6,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,2.215217e-11,-8.295406e-11,-5.370136e-11,1.012716e-10
30,6,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,2.110344e-11,-7.137643e-11,-4.607136e-11,8.753582e-11
31,6,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,1.960257e-11,-6.046128e-11,-3.889242e-11,7.451475e-11
32,6,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,1.774803e-11,-5.043696e-11,-3.233830e-11,6.248716e-11
33,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.563797e-11,-4.148785e-11,-2.646577e-11,5.163550e-11
34,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.338265e-11,-3.368713e-11,-2.139581e-11,4.209155e-11
35,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.106678e-11,-2.709650e-11,-1.713108e-11,3.391412e-11
36,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,8.785808e-12,-2.172624e-11,-1.366424e-11,2.712806e-11
37,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,6.534655e-12,-1.758329e-11,-1.097656e-11,2.173382e-11
38,6,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,4.334289e-12,-1.465973e-11,-9.090113e-12,1.778550e-11
39,6,74,9.975274e-01,0.000000e+00,3.000000e+02,0.000000e+00,2.184454e-12,-1.288713e-11,-7.970805e-12,1.530960e-11
0,7,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.114377e-13,-2.046368e-11,-1.303943e-11,2.426523e-11
1,7,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-3.516200e-12,-2.134191e-11,-1.360610e-11,2.555321e-11
2,7,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-7.208244e-12,-2.416291e-11,-1.547651e-11,2.958593e-11
3,7,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.102643e-11,-2.891011e-11,-1.863864e-11,3.612168e-11
4,7,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.494233e-11,-3.565536e-11,-2.315730e-11,4.506483e-11
5,7,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,-1.890568e-11,-4.445526e-11,-2.911536e-11,5.640390e-11
6,7,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,-2.282684e-11,-5.527829e-11,-3.646135e-11,7.004415e-11
7,7,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,-2.661836e-11,-6.811181e-11,-4.517257e-11,8.595532e-11
8,7,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,-3.015881e-11,-8.283477e-11,-5.522295e-11,1.040227e-10
9,7,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,-3.325627e-11,-9.925766e-11,-6.648619e-11,1.240100e-10
10,7,74,9.975274e-01,0.000000e+00,3.000007e+02,0.000000e+00,-3.573027e-11,-1.170972e-10,-7.876583e-11,1.455764e-10
11,7,74,9.975274e-01,0.000000e+00,3.000008e+02,0.000000e+00,-3.737682e-11,-1.359640e-10,-9.183934e-11,1.682786e-10
12,7,74,9.975274e-01,0.000000e+00,3.000009e+02,0.000000e+00,-3.802332e-11,-1.554062e-10,-1.053612e-10,1.915669e-10
13,7,74,9.975274e-01,0.000000e+00,3.000012e+02,0.000000e+00,-3.749058e-11,-1.747998e-10,-1.189800e-10,2.147481e-10
14,7,74,9.975274e-01,0.000000e+00,3.000012e+02,0.000000e+00,-3.569536e-11,-1.935254e-10,-1.322480e-10,2.370986e-10
15,7,74,9.975274e-01,0.000000e+00,3.000013e+02,0.000000e+00,-3.250039e-11,-2.109246e-10,-1.446860e-10,2.578362e-10
16,7,74,9.975274e-01,0.000000e+00,3.000015e+02,0.000000e+00,-2.793202e-11,-2.263014e-10,-1.557615e-10,2.761416e-10
17,7,74,9.975274e-01,0.000000e+00,3.000016e+02,0.000000e+00,-2.215567e-11,-2.390045e-10,-1.649819e-10,2.912611e-10
18,7,74,9.975274e-01,0.000000e+00,3.000016e+02,0.000000e+00,-1.538111e-11,-2.485405e-10,-1.718882e-10,3.025798e-10
19,7,74,9.975274e-01,0.000000e+00,3.000017e+02,0.000000e+00,-7.881578e-12,-2.544285e-10,-1.761777e-10,3.095716e-10
20,7,74,9.975274e-01,0.000000e+00,3.000018e+02,0.000000e+00,9.610073e-15,-2.564209e-10,-1.776097e-10,3.119245e-10
21,7,74,9.975274e-01,0.000000e+00,3.000017e+02,0.000000e+00,7.868309e-12,-2.544175e-10,-1.761583e-10,3.095511e-10
22,7,74,9.975274e-01,0.000000e+00,3.000017e+02,0.000000e+00,1.537644e-11,-2.485272e-10,-1.718728e-10,3.025599e-10
23,7,74,9.975274e-01,0.000000e+00,3.000016e+02,0.000000e+00,2.216868e-11,-2.390011e-10,-1.649786e-10,2.912574e-10
24,7,74,9.975274e-01,0.000000e+00,3.000015e+02,0.000000e+00,2.794848e-11,-2.262689e-10,-1.557722e-10,2.761227e-10
25,7,74,9.975274e-01,0.000000e+00,3.000013e+02,0.000000e+00,3.251550e-11,-2.108678e-10,-1.446860e-10,2.577917e-10
26,7,74,9.975274e-01,0.000000e+00,3.000012e+02,0.000000e+00,3.571330e-11,-1.934733e-10,-1.322126e-10,2.370391e-10
27,7,74,9.975274e-01,0.000000e+00,3.000010e+02,0.000000e+00,3.753210e-11,-1.747450e-10,-1.189085e-10,2.146712e-10
28,7,74,9.975274e-01,0.000000e+00,3.000009e+02,0.000000e+00,3.805108e-11,-1.553394e-10,-1.052430e-10,1.914531e-10
29,7,74,9.975274e-01,0.000000e+00,3.000008e+02,0.000000e+00,3.738499e-11,-1.359169e-10,-9.172106e-11,1.681779e-10
30,7,74,9.975274e-01,0.000000e+00,3.000006e+02,0.000000e+00,3.566560e-11,-1.170540e-10,-7.868163e-11,1.454801e-10
31,7,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,3.317140e-11,-9.925499e-11,-6.643741e-11,1.239590e-10
32,7,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,3.003435e-11,-8.288914e-11,-5.521360e-11,1.040251e-10
33,7,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,2.647319e-11,-6.823101e-11,-4.522871e-11,8.603451e-11
34,7,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,2.269535e-11,-5.546149e-11,-3.657362e-11,7.020460e-11
35,7,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.880144e-11,-4.468667e-11,-2.929244e-11,5.664309e-11
36,7,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,1.490558e-11,-3.593411e-11,-2.337448e-11,4.538505e-11
37,7,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.109675e-11,-2.916672e-11,-1.880436e-11,3.643404e-11
38,7,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,7.363532e-12,-2.435829e-11,-1.560014e-11,2.984816e-11
39,7,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,3.710245e-12,-2.147339e-11,-1.368495e-11,2.573228e-11
0,8,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.994869e-13,-3.342852e-11,-2.205671e-11,4.005002e-11
1,8,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-5.841687e-12,-3.482916e-11,-2.302365e-11,4.215785e-11
2,8,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.203080e-11,-3.932058e-11,-2.613366e-11,4.872182e-11
3,8,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,-1.838245e-11,-4.694950e-11,-3.142681e-11,5.941224e-11
4,8,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,-2.488586e-11,-5.780969e-11,-3.903810e-11,7.406240e-11
5,8,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,-3.144081e-11,-7.191344e-11,-4.898691e-11,9.251910e-11
6,8,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,-3.796420e-11,-8.928866e-11,-6.130196e-11,1.147679e-10
7,8,74,9.975274e-01,0.000000e+00,3.000007e+02,0.000000e+00,-4.424267e-11,-1.098274e-10,-7.592847e-11,1.406578e-10
8,8,74,9.975274e-01,0.000000e+00,3.000009e+02,0.000000e+00,-5.007493e-11,-1.333894e-10,-9.274481e-11,1.700054e-10
9,8,74,9.975274e-01,0.000000e+00,3.000010e+02,0.000000e+00,-5.518190e-11,-1.596125e-10,-1.116240e-10,2.024379e-10
10,8,74,9.975274e-01,0.000000e+00,3.000012e+02,0.000000e+00,-5.923018e-11,-1.880997e-10,-1.322427e-10,2.374402e-10
11,8,74,9.975274e-01,0.000000e+00,3.000014e+02,0.000000e+00,-6.189387e-11,-2.182191e-10,-1.541604e-10,2.742551e-10
12,8,74,9.975274e-01,0.000000e+00,3.000017e+02,0.000000e+00,-6.288955e-11,-2.491784e-10,-1.768145e-10,3.119429e-10
13,8,74,9.975274e-01,0.000000e+00,3.000020e+02,0.000000e+00,-6.191668e-11,-2.800770e-10,-1.995695e-10,3.494350e-10
14,8,74,9.975274e-01,0.000000e+00,3.000022e+02,0.000000e+00,-5.881778e-11,-3.098713e-10,-2.217158e-10,3.855355e-10
15,8,74,9.975274e-01,0.000000e+00,3.000025e+02,0.000000e+00,-5.347960e-11,-3.375244e-10,-2.424119e-10,4.189825e-10
16,8,74,9.975274e-01,0.000000e+00,3.000028e+02,0.000000e+00,-4.591302e-11,-3.619579e-10,-2.607786e-10,4.484718e-10
17,8,74,9.975274e-01,0.000000e+00,3.000029e+02,0.000000e+00,-3.640109e-11,-3.821763e-10,-2.760580e-10,4.728549e-10
18,8,74,9.975274e-01,0.000000e+00,3.000031e+02,0.000000e+00,-2.525931e-11,-3.972866e-10,-2.875257e-10,4.910659e-10
19,8,74,9.975274e-01,0.000000e+00,3.000032e+02,0.000000e+00,-1.293000e-11,-4.066371e-10,-2.946365e-10,5.023261e-10
20,8,74,9.975274e-01,0.000000e+00,3.000032e+02,0.000000e+00,1.002365e-14,-4.098047e-10,-2.970147e-10,5.061202e-10
21,8,74,9.975274e-01,0.000000e+00,3.000032e+02,0.000000e+00,1.295020e-11,-4.066207e-10,-2.946091e-10,5.022973e-10
22,8,74,9.975274e-01,0.000000e+00,3.000031e+02,0.000000e+00,2.526064e-11,-3.972606e-10,-2.874843e-10,4.910207e-10
23,8,74,9.975274e-01,0.000000e+00,3.000029e+02,0.000000e+00,3.641286e-11,-3.821407e-10,-2.760459e-10,4.728201e-10
24,8,74,9.975274e-01,0.000000e+00,3.000027e+02,0.000000e+00,4.593816e-11,-3.619123e-10,-2.607659e-10,4.484302e-10
25,8,74,9.975274e-01,0.000000e+00,3.000025e+02,0.000000e+00,5.349841e-11,-3.374756e-10,-2.423685e-10,4.189205e-10
26,8,74,9.975274e-01,0.000000e+00,3.000022e+02,0.000000e+00,5.884142e-11,-3.098432e-10,-2.216429e-10,3.854747e-10
27,8,74,9.975274e-01,0.000000e+00,3.000020e+02,0.000000e+00,6.195143e-11,-2.800443e-10,-1.994866e-10,3.493676e-10
28,8,74,9.975274e-01,0.000000e+00,3.000017e+02,0.000000e+00,6.290718e-11,-2.491700e-10,-1.766889e-10,3.118685e-10
29,8,74,9.975274e-01,0.000000e+00,3.000014e+02,0.000000e+00,6.189103e-11,-2.182260e-10,-1.540388e-10,2.741916e-10
30,8,74,9.975274e-01,0.000000e+00,3.000012e+02,0.000000e+00,5.915066e-11,-1.881329e-10,-1.321478e-10,2.373938e-10
31,8,74,9.975274e-01,0.000000e+00,3.000010e+02,0.000000e+00,5.505242e-11,-1.596797e-10,-1.115819e-10,2.024325e-10
32,8,74,9.975274e-01,0.000000e+00,3.000009e+02,0.000000e+00,4.989333e-11,-1.334928e-10,-9.278157e-11,1.700532e-10
33,8,74,9.975274e-01,0.000000e+00,3.000006e+02,0.000000e+00,4.402189e-11,-1.100255e-10,-7.603138e-11,1.407988e-10
34,8,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,3.773824e-11,-8.958654e-11,-6.152182e-11,1.150429e-10
35,8,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,3.126841e-11,-7.231598e-11,-4.929630e-11,9.293783e-11
36,8,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,2.482164e-11,-5.827320e-11,-3.938358e-11,7.458516e-11
37,8,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,1.847868e-11,-4.742077e-11,-3.175492e-11,5.998805e-11
38,8,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,1.226818e-11,-3.971468e-11,-2.639360e-11,4.923806e-11
39,8,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,6.195442e-12,-3.507039e-11,-2.318470e-11,4.249525e-11
0,9,74,9.975274e-01,0.000000e+00,3.000002e+02,0.000000e+00,3.727208e-13,-5.350162e-11,-3.673066e-11,6.489764e-11
1,9,74,9.975274e-01,0.000000e+00,3.000003e+02,0.000000e+00,-9.545250e-12,-5.569788e-11,-3.829502e-11,6.826327e-11
2,9,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,-1.968142e-11,-6.277983e-11,-4.341777e-11,7.882746e-11
3,9,74,9.975274e-01,0.000000e+00,3.000004e+02,0.000000e+00,-3.009023e-11,-7.479933e-11,-5.218111e-11,9.603764e-11
4,9,74,9.975274e-01,0.000000e+00,3.000005e+02,0.000000e+00,-4.069079e-11,-9.190098e-11,-6.471067e-11,1.195366e-10
5,9,74,9.975274e-01,0.000000e+00,3.000007e+02,0.000000e+00,-5.137699e-11,-1.141222e-10,-8.112473e-11,1.491466e-10
6,9,74,9.975274e-01,0.000000e+00,3.000009e+02,0.000000e+00,-6.194700e-11,-1.414276e-10,-1.013905e-10,1.847140e-10
7,9,74,9.975274e-01,0.000000e+00,3.000012e+02,0.000000e+00,-7.213310e-11,-1.736827e-10,-1.254720e-10,2.260798e-10
8,9,74,9.975274e-01,0.000000e+00,3.000015e+02,0.000000e+00,-8.158371e-11,-2.106001e-10,-1.531694e-10,2.728904e-10
9,9,74,9.975274e-01,0.000000e+00,3.000019e+02,0.000000e+00,-8.982299e-11,-2.517370e-10,-1.842681e-10,3.246451e-10
10,9,74,9.975274e-01,0.000000e+00,3.000022e+02,0.000000e+00,-9.634161e-11,-2.963374e-10,-2.182021e-10,3.804073e-10
11,9,74,9.975274e-01,0.000000e+00,3.000027e+02,0.000000e+00,-1.005986e-10,-3.434595e-10,-2.542953e-10,4.390337e-10
12,9,74,9.975274e-01,0.000000e+00,3.000032e+02,0.000000e+00,-1.020891e-10,-3.918811e-10,-2.916133e-10,4.990304e-10
13,9,74,9.975274e-01,0.000000e+00,3.000037e+02,0.000000e+00,-1.004000e-10,-4.401955e-10,-3.290477e-10,5.586811e-10
14,9,74,9.975274e-01,0.000000e+00,3.000042e+02,0.000000e+00,-9.526036e-11,-4.867849e-10,-3.653820e-10,6.160666e-10
15,9,74,9.975274e-01,0.000000e+00,3.000047e+02,0.000000e+00,-8.652560e-11,-5.300146e-10,-3.992960e-10,6.692081e-10
16,9,74,9.975274e-01,0.000000e+00,3.000052e+02,0.000000e+00,-7.429668e-11,-5.682098e-10,-4.294125e-10,7.160847e-10
17,9,74,9.975274e-01,0.000000e+00,3.000055e+02,0.000000e+00,-5.885495e-11,-5.998186e-10,-4.544321e-10,7.548210e-10
18,9,74,9.975274e-01,0.000000e+00,3.000057e+02,0.000000e+00,-4.080955e-11,-6.234699e-10,-4.732078e-10,7.837765e-10
19,9,74,9.975274e-01,0.000000e+00,3.000060e+02,0.000000e+00,-2.089686e-11,-6.380984e-10,-4.848359e-10,8.016682e-10
20,9,74,9.975274e-01,0.000000e+00,3.000060e+02,0.000000e+00,3.274392e-14,-6.430346e-10,-4.887691e-10,8.077058e-10
21,9,74,9.975274e-01,0.000000e+00,3.000060e+02,0.000000e+00,2.091356e-11,-6.380756e-10,-4.848058e-10,8.016325e-10
22,9,74,9.975274e-01,0.000000e+00,3.000057e+02,0.000000e+00,4.081665e-11,-6.234412e-10,-4.731443e-10,7.837158e-10
23,9,74,9.975274e-01,0.000000e+00,3.000054e+02,0.000000e+00,5.886755e-11,-5.998028e-10,-4.543767e-10,7.547761e-10
